column_a,australia,belgium,canada,switzerland,germany,denmark,spain,finland,france,uk,ireland,italy,japan,s_korea,luxembourg,netherlands,norway,new_zealand,sweden,us,s_africa,croatia,israel,column_y,aggregate
1975:Q1,72.2066080147405,65.7564682975975,71.9075778986216,73.9265017684204,65.2307589633485,70.1155479472861,72.0575072659126,52.9204796959967,66.3719152834582,49.2439389763388,53.7200945955677,62.0748685770075,62.7484856810628,25.4441055138584,37.9179006491338,76.0938123164443,47.18412029025,80.4851431832368,75.9363679214785,57.6198808079594,98.3462946860776,8.49236353460286,48.0792240935986,,60.41892040281107
1975:Q2,71.4260482109125,67.9237922077658,72.9243113127986,73.2294862746368,65.882998444704,71.5510024044387,71.6358303948855,53.2255967965628,66.542858164858,48.2520354260641,52.9621274552324,63.9933173063783,63.289311304293,26.0358197194331,37.4652155749955,77.6680625736359,48.392700779573,78.8636083184615,76.2695317855747,59.0765880211626,98.9384738322662,8.65885640010477,52.5754358814517,,61.28980597796033
1975:Q3,70.6277749177179,69.8027901037312,73.9877864541003,72.8025919265312,66.5932428492617,72.6867253888173,71.5007698493534,53.7548718215889,67.6276598129495,48.266229852299,52.2345860024856,65.5240325633668,63.9006653649732,26.9166626006314,37.8993566972784,77.9533296226015,49.5327275326194,78.4995633921358,76.5378277171902,58.6067734467512,99.092324340114,8.77427636496046,54.7610649585081,,61.4658660243599
1975:Q4,69.5619630253351,71.3540299525888,73.7505105897692,72.5667054933567,66.789263007234,73.6373111651666,71.6601293714859,56.4421212211773,68.6754919202568,47.7158123885978,51.5214622093947,66.9217547196153,64.4344406127149,27.4169020449208,39.0478501884673,79.2897838943993,50.6760094483355,77.6101823890111,76.7900420533927,58.6850574424232,99.3248637493377,8.90778607008629,52.6058089917199,,61.721717197810044
1976:Q1,69.143357802399,72.5789764895172,74.0828382778401,72.0947765043915,66.8276178312009,74.4373962176703,72.8567355258257,52.7982470417503,67.9046580269935,47.9074896912363,50.8280040396994,67.2280988596912,64.8543231106661,28.3415809619844,40.4566768569635,79.6209392820822,51.7885585442398,75.9638347834104,77.3111895529885,58.9912524707189,98.4202015856552,9.06003466551769,50.567118585024,,61.946713877720256
1976:Q2,69.5391952452455,73.259983545681,75.8931527446119,72.0499788961895,66.9702221290204,75.1417435630291,73.0919889752243,53.1692005914326,68.0373557959104,47.6703076462337,50.4735768003599,66.9535314913869,64.9930689869157,29.1670039287013,41.7219109102378,79.8203845177129,52.7129507850872,74.4780458579784,77.6134862477627,59.1221961693342,97.1756191675722,9.14786249851193,46.5937697971899,,62.10209813028141
1976:Q3,71.2041657035193,73.5625737375748,73.2001315651891,72.0769133758007,67.1785994789894,75.7183643581589,73.1757655315271,52.7148209471367,68.7469815654339,48.4445205771432,50.430244785941,66.9252733413245,65.2048729116295,29.3923351422581,42.4645952602563,80.6301333950961,53.5145572154605,74.129475436441,77.7528646827925,59.2771116844651,96.4596327790052,9.25713864316965,43.6897772581435,,62.244775205494804
1976:Q4,71.0989787001819,73.5776122902594,75.1499969685374,72.2442850428565,67.7859033452291,76.108880912073,73.1291439249267,52.5843522586309,68.8980805557335,47.5395879380149,50.5902999959116,66.9564442392898,65.3287484596323,30.348579466443,42.4972776199105,79.819168063076,54.2406227640705,73.8310924208676,77.8386720659233,59.3717284419574,97.0579778181939,9.38824583796165,43.7266192472586,,62.4022840470906
1977:Q1,70.6897438286397,71.9919175822775,74.0418980786681,72.2797463213694,68.293590619595,76.1243580485346,72.4835116665686,52.0073366967758,68.9034686283386,46.4436666388954,51.2581401359144,67.5843716061239,65.2861258837672,29.7453629494349,42.2533433925506,81.0448842124229,54.8456771488561,72.2926415510664,78.2860520226124,59.3606256544767,98.533838517724,9.46715043350053,44.4136277167408,,62.33529875933869
1977:Q2,70.1704537117383,72.0750437070875,75.0821949173761,72.7387408508208,68.9140503222214,76.3891570695296,72.4802871504141,51.7368932918294,68.9448291713056,46.1768973700739,51.8468124827703,68.3443919959427,65.4632344453851,30.6139626454769,42.1720648704187,80.0271177682587,55.385635119638,70.5822117468998,77.9558728129437,59.6271987937717,97.6863501369347,9.56454961801258,46.4232069177262,,62.57960646764675
1977:Q3,69.5215095806685,72.3321303629577,73.7353820615114,73.2814412963483,69.4793814214173,76.73412579823,72.5972773911343,51.5668883189376,69.5628328906334,46.9319566135709,52.6680829525136,68.8087125291336,65.9031436315742,31.2824873373796,42.4130313054652,81.2845001417035,55.8141346926014,70.1128292909954,77.6582161796538,60.1441601200513,96.6683819501749,9.68536644371544,46.6619690113625,,62.98081787013005
1977:Q4,69.9461034872716,72.7375119848102,74.3102352734495,73.7665431130318,70.124059218974,77.1795253457564,72.8237689145614,52.0609892329207,70.6919144624028,48.3719119104531,53.8248088051406,69.4565535390454,66.6823538291023,32.6744390438306,42.8347135425138,81.3966527908511,56.2040248006403,69.7082298335688,77.4867016522106,60.8508872335777,96.0413601236531,9.82983374634989,45.404291947911,,63.69426346368633
1978:Q1,70.9636153911192,73.144453158043,76.4428368339627,75.1992315263113,71.0330212851441,77.7704117337867,73.7158031123671,52.7320238419003,72.340079189288,48.7887432097221,55.2425083585465,69.3529060243854,67.2814572762657,32.6545542503341,43.5971127536003,82.5256546249777,56.9578659612039,70.1511918501543,76.996655735672,61.1794056626243,95.7264338250351,10.1112522779779,45.7185074113976,,64.27077314682442
1978:Q2,70.9579458347633,73.6038936095722,75.6705889513603,75.2735533601619,71.5082942402916,78.0654081004712,73.827177608409,53.3897472885078,72.8982745356322,49.7874013686817,56.2261487265724,70.3061950533663,67.5642220715042,33.3123614314383,44.31836795185,82.645418709235,56.6235569031247,70.4054423717233,77.2591613075923,61.5174934696246,93.8674902888877,10.2151718232894,47.344253682869,,64.62537975124492
1978:Q3,71.6467755166389,74.0173435161256,75.0578163730316,75.1867221821075,72.1847281385472,78.1208621833834,73.7664007447054,54.5402377765976,73.2029155083176,50.8228295592034,56.7241658404078,71.259593694741,67.865030594936,33.4708653871286,44.6927225912568,83.2321653414881,57.2482640576708,71.6879086144658,77.6142124605485,61.7337412210147,94.2078993165003,10.2598814455045,49.2970066904226,,64.9779598349523
1978:Q4,71.3688949676547,74.3877299505351,75.3780789419721,75.014120731034,72.9782208582067,77.9812787056793,73.5643604932298,55.3979233182624,73.691492098445,51.0200333593499,56.8586535447973,72.1975191896484,68.4120129007486,35.431560720618,45.0437441948244,83.3665484225366,57.5120585447871,72.4437986076631,77.7452874632233,61.8913882108473,94.757194375651,10.2520752984,50.3255987496751,,65.35115412807025
1979:Q1,71.7796417106753,74.7798561020963,75.2172130994681,75.0750940813504,73.3862706320602,77.5823935120134,73.1162806795643,56.1740196560904,73.5162303820714,51.6458459337573,56.6127852125538,73.0770915107943,68.8829140780173,35.1798677550209,45.3891250051324,84.8686996137036,56.5041940270059,74.1359393542937,78.1180054211407,62.1263458676572,96.0073271237063,10.1894661981021,50.6207741160665,,65.63844805100851
1979:Q2,71.4747715610566,75.1616242717468,77.0218986174461,75.0461634243621,73.2633161704369,77.2906504630265,72.7393570517092,57.2312053590344,72.8280681597215,52.2987006920088,56.3549127108439,73.8527619039734,68.9067269528725,34.5960186764881,45.9235886368956,84.0873969199029,56.4396489477473,73.922515630763,77.756227557003,61.6301235329679,96.0307281168287,10.1036363657735,49.2815202283886,,65.47523309121173
1979:Q3,70.9291630835893,75.5845241380196,76.0649295960234,75.1035003913063,73.1622673826066,76.9961037251428,72.3157796998504,58.0886958156588,72.4941620744355,52.5976285669715,56.0425404604547,74.500242197797,68.9942171382574,34.9461902339143,46.5241414586129,82.7435685656586,56.7408863447848,73.0404306791293,77.3680848427913,61.5028687992388,96.6517144819309,9.99214169240377,47.2083465993446,,65.38305387033483
1979:Q4,70.8391445555481,75.958187364822,76.8002371522052,75.2164366400848,73.3608640796275,76.6715573212403,71.8381705356183,58.9355728984544,72.5018691870863,54.0676422664365,55.6385127307574,74.9211232172032,69.008851804419,34.7570123125798,47.2359936857602,80.8590979266927,57.2018374243222,72.8982127769472,77.1190067713857,61.3210994506949,100.067136863202,9.81046804055231,43.8020097166632,,65.43670507984183
1980:Q1,71.0527562141343,78.1169244511054,76.6838941547996,74.7900430850025,73.6284154858821,76.0724026871285,70.9880617527519,59.58538140486,71.9375889460769,53.2790096948252,54.2773767518805,74.3180512824845,68.6333528760976,31.8069137032279,48.205014393482,76.3172113448422,57.7833230414504,71.347860521939,78.0736806036093,61.1705549032226,102.472258606659,9.45867355977583,41.201033999509,,65.06279157213983
1980:Q2,71.7278477870686,77.9792068365841,76.6761226966293,75.8045562827797,72.748729893017,75.623988581138,70.5929988325581,60.1347076208158,72.0447368839893,53.1804050638145,53.9955904250722,76.2445835820798,69.2693683091056,31.4101855716557,49.2815982880488,73.847065403397,58.0510251616671,70.4538261833982,77.6325296118075,60.7061135932933,100.732429054918,9.25491702144364,39.8229495010061,,64.89517615843404
1980:Q3,71.8490919267894,78.0423562037053,76.7430645513454,76.0175917422764,72.486918558816,75.1235447014845,70.3050408092087,60.0774787795853,72.121820472327,53.5917102085952,53.8991681855883,76.1212095018704,69.3937612452218,30.7734883930035,50.2112596176467,72.6147274464301,58.1363635206515,70.7435134022573,77.3792173429158,60.9666780306948,99.1485506742707,9.09101310130529,39.5421209552137,,64.94754528668477
1980:Q4,72.2322032988838,78.1408520357362,77.5404846689393,76.2027043250263,72.4927801418395,74.5713415521406,70.1082817073976,59.8399816060242,71.963565160112,53.2789112833325,53.9083489100507,77.8770010050454,69.4314146048396,30.3890803519549,50.7593182402829,72.1464738703877,58.4311841042497,71.5916856807279,76.0280388772624,61.3881026836702,98.9178611085136,8.97470861109171,40.0141185657185,,65.18495130174942
