column_a,australia,belgium,canada,switzerland,germany,denmark,spain,finland,france,uk,ireland,italy,japan,s_korea,luxembourg,netherlands,norway,new_zealand,sweden,us,s_africa,croatia,column_x,aggregate
1987:Q1,43.59691403646704,44.836300459827996,66.76110964184431,112.25314859331665,115.62122339883317,60.938276813567605,34.537776042639415,67.03222437488496,48.08643806483947,38.71845844293548,24.509154867866656,56.65026275287903,122.76138153236542,143.90747292793327,35.8218623201164,37.54008548722093,77.06119461090789,42.21831533826968,59.14760955013409,64.10509830237487,60.02273411784119,68.17313181134853,,73.12965270181353
1987:Q2,43.26449816892973,44.669865155785054,70.99856828191022,114.46868139222669,115.21400482801162,59.60405222276373,36.27999012058892,66.23361029359272,48.54077072170556,40.27906462459666,24.444736178391594,56.76616587227256,124.960732246075,142.97307733132763,36.596587571323205,37.97222101364989,81.03672071207937,43.63028902637765,59.834579815379584,64.43232023119567,60.57373704536829,70.35022214961194,,73.87310700633564
1987:Q3,43.40226047098078,45.03072081333055,73.59123208982605,116.671956393618,114.79026601902518,58.73505023773813,37.8293408940822,68.2043156326117,49.105550288112255,41.97722115268209,24.49090846794721,57.46126632110564,129.8178610843566,143.3952855139295,37.52017795861426,38.396392385836066,78.45883970561516,44.98526933095688,60.742902937848505,64.54126551708764,60.34090001382992,72.25305131851097,,74.85264113008124
1987:Q4,44.70052709546655,45.49547865265862,74.13809383627135,119.0678885066355,114.87577196669166,57.83830844027648,39.896710929223566,71.18032239475481,50.18438888631507,44.15381690533442,24.661704358298085,58.17584776057122,132.4278347680623,149.09267914115952,38.599882836497464,38.670464433662715,77.86552005279155,46.36776894528101,62.65863793922549,64.4669473277932,61.16698495783233,73.86508256212377,,75.7763670383054
1988:Q1,45.93106001868479,46.37201737983177,73.67739746139883,123.27085725334932,116.1429673054843,58.16588072720131,42.12448494759497,71.1538403202735,51.50362729172851,45.25082289979398,25.36007525144075,59.61556251405341,133.25523956890092,152.44211460789558,39.90408050045173,39.21917748941423,78.70514602518207,46.331386711660976,64.45624308010134,64.96089645449165,60.92778979031422,77.46738898616782,,76.69466426397487
1988:Q2,47.52556379803891,47.857201442499274,76.21541926768248,127.19589293485936,116.02380709554885,56.97110116584598,43.955886843656685,76.22047392395542,52.33641461405233,47.370397403907994,25.630599811191935,59.951939027085665,134.57956670251147,159.124043999765,41.255191435436274,39.813408960184034,76.24499063631006,47.30392541775871,66.23878640880251,65.46066240278388,60.27865014842849,77.74261309456395,,77.7501932329313
1988:Q3,51.33193255574017,48.34343006525047,79.00143547950289,132.0799907996399,115.32963258735494,57.536094532294626,44.79110501764376,78.30327813008857,53.05762296829886,53.20363655126885,25.886045133854147,57.42526689743036,135.29924641422423,163.07527494697672,42.71568537958789,40.221653079012285,76.3712536800798,47.15396048402486,68.70340963275518,65.33973520387114,60.409010455512934,77.05606494230325,,78.4515298599924
1988:Q4,55.62699077425184,48.3338212602094,80.28604000266488,137.30900588924519,116.13885113458007,57.444847277480534,46.313056642518156,87.22554124228166,54.22187313758523,55.89442012043071,26.110152483891998,60.65101998883031,136.49435058639665,160.070889734167,44.27995639963334,40.86096590088594,76.16274816073043,46.9505015211784,70.51220345804724,65.37558962878877,59.84615926949548,75.5341769960397,,79.27605829848603
1989:Q1,59.38417369912605,50.14594302339197,83.12674188838227,141.04634948643326,115.5776271523546,56.06979303250049,48.79166293940207,88.21643494591291,55.74998354339121,56.072200245540586,26.013636447338573,70.04227113615698,138.6145964916612,164.98209683704823,46.51455278343925,41.20021738893406,74.02618150557298,47.67912806665372,73.03136269052311,65.38633572549665,59.995148187733385,70.01261710600042,,80.58211996977325
1989:Q2,59.09601798703306,51.264859069113044,88.27297876015787,142.1936201245474,115.29094854921054,55.111374105926245,50.5912803965364,94.11596460858055,56.40367782399608,57.01763837984131,26.38761159545599,73.84488618248153,139.66739171999723,174.54201904835668,48.07239927931534,41.72790404013236,69.36271657813478,47.329099820106755,75.09219283554225,65.34943789318673,60.11053288811829,68.79238469543468,,81.58552007995118
1989:Q3,58.36664505497172,51.85234104963092,86.6124079677405,143.25839484993526,115.9530119090029,53.79309846197986,52.43261005455368,94.86704594464067,57.10989536759976,58.39716615463173,26.925075427391505,73.08969539525876,142.19158016728105,173.11651508527297,49.51107457958855,42.271493089140996,66.6281736043426,47.331230051266225,76.08384322690853,66.35496770781751,60.07248165903898,68.46041526717374,,82.40304075909819
1989:Q4,57.637057609078724,53.28937251339908,86.74362637356356,142.30512941486512,115.90188358323566,53.000625388102726,52.842855572436335,93.1818356905559,58.17601763567078,56.45755343139871,27.621518096142978,76.18722915295596,145.69936535781966,170.55330369483178,50.839237220303026,42.63128270312007,65.4625458582862,47.37505887464657,76.2168915549164,66.45795418037855,58.87941676529458,69.03561080971146,,82.87176081286775
1990:Q1,57.1434632537101,55.201059159855006,88.10936602223003,140.20324827092068,113.70607182215664,51.29973238699973,55.46814592232793,89.70369306546148,59.466108822932505,54.48709838820038,29.215856135114727,83.0323706156784,151.02943496791892,176.32860402772693,52.24578181465047,42.6807140074275,63.71662771188843,47.82113815935078,77.60619707906368,65.88749615334521,58.34149473775516,70.98639233520319,,83.74202288418677
1990:Q2,56.51003344881703,54.64087567343038,89.02141402440984,137.17670287322284,113.58861053449604,49.763813885349485,55.12166077764721,91.84772219536043,60.012838607231565,53.082812614322336,29.84402309317734,88.55196708380561,155.32878182935784,184.6273008759891,53.29465448879078,42.62030447192789,62.27805497755987,47.808221860607496,77.2955394321459,65.50095459257236,58.47795323794435,73.44483077171405,,84.58687765289561
1990:Q3,55.70669721045019,55.217593361207605,84.11539726441633,133.62156073158843,113.86667827850532,48.642907779476594,55.85977552931022,87.22919283908624,60.242049506874096,53.17517183218753,30.248886418518374,87.0640347985016,160.85534327925564,184.4341068774521,54.18719567852705,42.225413455928226,60.290182996786115,47.791084221049395,76.29457118076847,65.0780843654491,57.85153576517269,76.9914672376133,,84.79401786784277
1990:Q4,54.666759649554095,55.98463476357997,80.48385784082839,129.91851156903317,113.67751891307405,48.40221620765545,55.61959999465964,84.98078846626541,60.82663262860623,51.22794507373079,30.44721001527127,88.51652361325934,162.5253038542564,187.813285244695,54.951361536913105,41.602502858081785,58.01880460712433,46.83621676438893,74.57034775579713,64.06092762881863,57.27496658386494,81.88037870377755,,84.42863883789504
1991:Q1,54.48556939335288,55.981583502182595,76.1068654829657,128.08731032542062,114.22774575490828,48.81446796462669,58.489473691408776,81.49296688973658,61.9411654527483,49.542855081963815,30.033787050576105,89.00146116026613,162.73189671669343,186.036360201281,54.9859822589441,41.230458912554425,57.16419099926552,46.76127139915634,75.68368576461803,64.27191737069585,56.39395510091308,95.1864613220615,,84.43329678402618
1991:Q2,54.92489728985566,55.49327815655006,75.33249976440209,126.82019014131716,113.92160610453199,48.67503892045085,59.11302745916498,78.1551113847545,61.78709154627238,47.767747983185274,30.009637392432452,92.19049249028063,162.7478883674633,188.64290233018494,55.683541964664364,41.79778211811228,54.76432996392422,45.86389901196115,73.95929947195053,64.29284399796418,56.39333702642985,102.44916305574132,,84.51641727425584
1991:Q3,56.12258678306566,56.48498676676403,77.54456077222349,125.77688110857758,112.6253831696919,48.76424786435804,59.57767594749582,73.01840430913732,61.16018905926007,48.028259117636594,29.962751722891905,91.49278742724401,161.64781225384027,182.20092089691414,56.431065756572096,41.99745457144374,53.87351694926428,45.441193996826875,72.92779281102176,63.96788613522628,56.43911857433921,109.8808609078095,,83.9729869090518
1991:Q4,55.535506585882175,57.457002145236146,77.87065952818166,123.1675179700696,111.57457853221273,48.97417588826028,61.281049366575346,71.39848946422224,60.788376186013814,46.97937719854455,29.886484202768827,92.79489337554665,159.21892603214016,172.59463427041737,57.19416811746484,42.339123230038155,54.626937014904634,45.09727513777182,72.47892959931094,64.48683236780732,56.63131602580961,117.4830524503965,,83.52643172241977
1992:Q1,54.979932273151746,58.563064960445985,76.19293819116047,120.42053953528608,113.28434142488145,48.73775343828562,57.311393866709494,66.55262420117324,59.64764498196612,45.81740229155189,29.729361543474763,91.77147754400553,156.9177851163691,165.41686559507426,59.20478622228617,42.987486878721356,53.17459644879394,45.09819081045458,69.49434685519898,64.57628389289904,54.08654674351163,134.52891758584016,,82.69897518035658
1992:Q2,55.03164702650684,59.82822286349819,75.98539314598408,117.70213971870149,112.89041288108723,48.097298920365816,55.59603201726934,63.7875166879582,58.64484809861277,44.51526974826651,29.660725058533266,93.98870128159766,153.98573521352375,158.95605416749973,59.54388684750982,43.44736792896722,53.504543458686996,44.919871701905606,67.36391149947278,64.07392882242215,51.175401089664454,138.73225424956524,,81.72172926856119
