column_a,australia,belgium,canada,switzerland,germany,denmark,spain,finland,france,uk,ireland,italy,japan,s_korea,luxembourg,netherlands,norway,new_zealand,sweden,us,s_africa,column_w,aggregate_rhpi
1978:Q1,37.820741626794266,61.962063074901444,55.85265634047481,85.75382910815247,126.46869527723197,63.73742219329771,35.87461071068781,47.89170506582713,51.205021400183426,25.85053094104724,25.908250140155797,57.527828054298645,88.74231142388629,114.74442988204457,37.328604262234315,69.64586846543003,56.77602650242628,41.43562010712814,87.20552631578948,61.15548455804046,74.74922404311224,,67.4599372542036
1978:Q2,37.586998725573494,62.94869140624999,56.31480741797432,87.05643292682927,127.91461634201814,64.58768114271787,36.39694328571898,47.86166713483146,51.27872318235995,26.49949819494585,28.507277932297665,57.73296226415095,88.89411054123363,118.56513530522341,37.78777963780334,69.12039925140361,54.63800468637348,40.48820471811276,87.28612933954275,62.35324810853118,73.41331285269266,,68.29336793809172
1978:Q3,37.57897169025812,64.39004450464395,56.390175830309786,88.36609759406657,129.62426362704934,65.02629898609425,36.69873642777761,47.12203307392997,51.403634386778776,27.376876325088343,29.835851264063972,58.32533251982917,89.12947668221186,122.00239808153479,38.26518256201171,67.72661573404913,55.53747321428572,40.09023146331896,87.65063845198677,63.13765701102282,71.64403565168283,,68.99509010985234
1978:Q4,37.101807738815,65.08693065506652,55.17431180158081,89.3244143982808,131.12544089938172,64.47118492288965,37.13131704517429,46.72984366466412,51.580236009044654,28.862321981424152,28.19498105539909,57.67126033057851,90.44050796812748,131.34684147794994,38.71275491347423,66.11553378240457,55.88144128113879,39.386909298780495,88.31947641317609,63.54716981132076,72.60958188386574,,69.79092337624444
1979:Q1,37.15794094332144,66.62505080010159,55.384503883235126,89.82467061109149,132.11494961980912,64.5278628502615,37.75653407289276,46.656290775401075,51.5702690397351,29.786952890076847,28.778377743306404,55.29940136830103,91.8001518057944,136.3331470095025,39.1787884059865,64.46063549888687,55.715700141442724,39.05279013718947,90.08255622489962,65.17658681155841,72.44637933313683,,70.84117591943715
1979:Q2,37.137900659681804,67.24862647724413,56.22547058823529,90.26631670735961,131.55698074468674,65.43853629373723,37.820943336197665,46.12917324388319,51.778819983927136,31.145132223310483,32.54642486649071,55.01094794520548,93.01554003663482,138.03261441346658,39.51955862101473,62.57228315054836,54.86418219461699,37.937744400995385,90.19192133280758,65.48076923076923,72.30462527005514,,71.23228488489873
1979:Q3,38.71887249337874,67.22629096325718,57.6201422712125,91.48047155172414,131.01595289272214,65.0946232305989,37.50322858573724,46.761092057761736,52.10934050272091,31.14412361623616,30.796133290442068,55.9783132214061,94.45182554537242,144.05128205128204,39.78845238611822,60.95836606441477,54.45522704168078,36.55714164689935,89.42841162880248,65.28266479005394,71.54099922352479,,71.592188376696
1979:Q4,40.40642804291528,67.11204462102688,58.784137628478305,92.90112333674514,131.26127014581058,63.77242328067242,36.844826645502906,46.69696212121212,53.31211158906883,32.1499617422013,30.16121147410144,56.6471675,95.68931339591528,145.59610705596106,40.05698049162904,58.987243911867026,54.92349731363331,35.71033496732026,87.89752339071858,65.07100320659643,72.80306867218299,,71.92515388386698
1980:Q1,41.61340566714491,67.51253303700143,60.07500305922662,94.40841414141416,128.18596084179288,61.21235483121003,35.607006416778766,47.50171966731899,54.547162722615276,32.50458333333333,29.843445390661127,56.58413736521332,96.63316022544284,140.59449866903284,40.30664876315145,56.8242470453679,55.33469572368422,34.994081216682346,85.39271723388849,64.24282855236825,71.78979038440852,,71.33839109335156
1980:Q2,42.84082367404285,64.41537712464589,61.65475083452551,95.4802965534549,127.929021403708,57.428005451967856,34.84212281543957,47.761868282780036,55.31587893864013,32.408179578428694,28.418464856948937,58.785767304189434,97.61456151515152,141.21365360303412,40.33230922189085,53.81040892193309,55.50834658187599,34.427973699940225,83.13842248333917,63.72123317412071,74.18607295541085,,71.36518274606145
1980:Q3,42.97893408856849,62.22546940194714,62.853676470588226,95.5611994742031,128.7030897731024,57.01341953178566,34.28627055431511,48.558458333333334,55.626967533962706,32.572920353982305,28.407424190112977,58.610333763996564,99.36919464691121,139.7390272835113,40.17107250958896,51.50128158183816,55.06902090378114,34.34164021927294,80.91904494382023,63.958421722528634,78.94654154487183,,71.70796855690642
1980:Q4,42.78290967092008,59.43615279672578,65.67320580922241,96.9796978021978,129.52116242150797,55.74680061252698,33.756629514350074,47.4119865470852,55.62976195797943,31.914337568058077,29.168329038306666,62.9613611691023,101.22074452986399,137.2599704579025,39.89565084554645,50.21739130434782,55.62013074842201,34.353239574587185,78.53907303370787,62.61643552059615,81.8419856613949,,71.61098055002407
1981:Q1,45.02030993768449,57.459884692513356,71.27248520710057,98.2581329521662,131.5303832677191,53.83387331961927,33.49379054522763,49.04161939313985,55.165926686851215,31.441999495077003,29.462289984398613,70.44829668132748,102.511606955304,144.33621933621933,39.64053931584145,48.433048433048434,55.22935323383085,34.90407452907453,75.37297256097563,61.57575757575758,85.87113805407752,,72.31866690764332
1981:Q2,45.573066902541015,56.16026697968989,76.64707202393673,99.39653447730508,131.53921441680524,49.821358592745675,33.00729263528696,48.43294120773974,54.716223783557055,31.35357512953368,29.279065483832735,73.30662634408603,104.46845087576848,143.4256055363322,39.00192112609312,46.055174837462665,54.19347398030943,36.15868263473054,73.21832084893884,61.69282733955891,90.36407988440035,,72.84725152570441
1981:Q3,43.915867443324935,54.19231304906792,83.18550135501354,99.10038399071924,131.41138492829958,46.89150735317697,32.43766319209201,50.10030727424749,53.76574964639321,30.835245941361762,30.628770053745562,73.05907749077491,106.09810954571591,141.39767054908486,38.121260058669556,43.36558396682792,52.92415162941018,37.598207547169814,71.32608695652175,61.681329423264906,93.5971125147516,,72.99079055909763
1981:Q4,44.63541104294479,53.47412460567823,78.61526670754137,99.58460315032879,131.14988787572042,46.65603869626222,31.901932182556653,50.05927979963199,52.95697569580557,29.72256355932204,28.088225195661437,73.08416430594902,107.50553819840364,140.63926940639269,36.926727880823016,40.68428184281843,53.475628342246,39.503515529469304,69.7127285544672,60.735605622953976,95.53618326601767,,72.39916220314389
1982:Q1,43.38976904619076,50.649155824039646,75.76530530530529,99.66563320259465,131.13276780041372,45.09676940031451,31.22503357714984,52.569537684926026,51.95015526767003,28.555853042479914,28.203821010132753,72.81024157876828,108.90117145930036,135.52544613350958,35.09496597414489,38.90006706908115,53.86495027479718,41.56168523346765,68.71231629392972,60.82905495341319,96.9458939843458,,72.082699655017
1982:Q2,43.36784084259802,49.31736350720519,72.20189224640497,98.61257557706627,130.6876953703614,44.11289091053918,30.733343611655197,52.91089861301036,51.1365428783108,29.371888255416195,28.343594012254822,72.70565919578115,110.65933777828003,135.94664931685102,33.94735616376172,37.938487115544476,53.182945101989425,42.85596661403113,67.21628794326242,60.80241100018836,95.59660990822384,,72.03725906666172
1982:Q3,41.40226564712546,49.95773643256185,67.49858159392787,97.59145686619719,129.5712387235266,42.38118450913966,30.309470073871523,53.79204610675339,51.000367432531,29.34081775174589,26.537972445943094,71.4294893148963,111.55116857270994,138.38254172015405,33.07327853307765,37.64239722634968,52.462871588693964,42.53681619256017,65.62453678097346,59.365727002967354,95.60652741480166,,71.2107365268402
1982:Q4,40.454802486187845,48.405477941176464,61.70324108469539,97.86865266841646,128.44266302404986,42.858913177830296,29.915831055689473,55.350891242937855,50.56869600142806,29.491125082726672,26.51073658523759,69.43594936708861,112.52651109624176,142.46358454718177,32.369047693878386,37.33660130718954,52.30722529454196,42.06857399957654,63.83128596396881,59.44607483492295,93.77228260676472,,70.99226556627067
1983:Q1,40.46286177982148,46.94902437849296,61.368778696051415,98.41530701117723,127.94182247892151,45.985337394697844,29.54522157514804,58.53440695957172,49.94532869565217,30.288391105297585,26.002051183776214,66.57592511655011,113.45540241057543,156.57071339173967,31.805000759287147,37.42281442963926,53.31692289498581,42.72453851050286,61.446010041731874,59.97454082560464,97.0080116329949,,71.66112415595865
1983:Q2,41.12151937367304,45.969548426838514,61.352786103542236,98.71842878700777,127.19175514462732,50.62565992050263,29.265048585901713,59.0226925172539,49.25177457627119,30.9216356152513,26.36645199124127,65.23874186243985,114.16850713258873,162.69965549639838,31.35533305575131,37.76518218623482,52.66054370507767,42.882523510971794,59.94551091647626,60.03603603603604,100.45792170660653,,71.91601146775898
1983:Q3,40.55870477189303,45.190201063631264,61.29532085561496,100.02610340389018,125.11083338062312,50.607593361906815,29.063642497137828,61.02087881219904,48.71253689272094,31.410128452151575,27.672762459961717,64.72693970264318,114.80013745041869,168.03149606299212,31.025507337231637,37.58819756254009,51.626421291053234,43.441928320594926,58.89757383966245,59.75457940601103,102.41080037822846,,71.87757398060967
1983:Q4,40.95174052254098,44.28441639072847,60.4049757709251,100.63514878843704,123.77940745665798,51.35855590974714,28.906696924944928,62.28654333391579,48.20230138099107,31.67754181664197,27.96664968534425,63.32928230299815,115.08006952808496,168.95048271566492,30.875584737661796,37.10061993323796,51.37044173991436,44.40771983640082,58.232556015586944,59.7173144876325,105.41145739152012,,71.73907567179586
1984:Q1,42.06801541182416,44.03328567538126,58.8942566979819,101.24641629245018,121.68329052851183,53.26648986011971,28.79308478128752,62.899495118191155,47.72669721115538,31.98945576801849,27.537994537564337,62.474295483870975,115.28035745375406,163.75572519083968,30.882305244619264,36.66666666666667,52.77450342087839,45.454508693894056,58.2615567282322,59.92659909122685,106.13034905507192,,71.43999444725169
1984:Q2,42.826280259545804,43.87087137486573,59.86732198409953,101.808796502717,120.24541336093739,53.093380717113035,28.788973303895254,62.74057241203467,47.34955969915387,32.11464785831961,26.363373278228273,62.02925429726997,115.50818951525643,163.62257281553397,30.86702255928402,36.419558359621455,54.59557377049181,45.881074674041884,57.880185272598546,60.11770815302059,102.60845353661816,,71.39687033717306
1984:Q3,43.950674046740474,43.61122377005819,59.269494098528895,102.35855208333334,119.29735293680753,53.09597276100425,28.888865607765304,63.628419203747065,46.97762018489984,32.66359247135843,25.861162387383967,61.69166253716552,115.82240873357742,163.25791855203622,30.871879338235672,36.3994329815719,57.082277801631605,45.790755657844265,57.430818835537,60.25420817588458,97.23688308859934,,71.35050107874261
1984:Q4,43.32269417475728,42.65047901855383,57.480447247706415,102.4223498208873,118.12895155775767,55.061518389767045,28.95853029819487,62.786786945812814,46.60064225053079,33.12724535165724,25.292950944607952,60.98382474477395,116.13504960849512,161.22509663990485,30.876129773402464,36.36649379223636,60.18728623343309,45.50669974035608,56.94467418546366,60.368663594470036,91.84693289828316,,71.10351346307448
1985:Q1,44.90148130393097,41.6962646858505,56.758710530735634,103.28841868086849,115.64645491449676,56.73087421707579,29.1468595186213,63.218746341463415,46.18944668458782,33.128435061036626,25.40159420134089,59.375736305430394,116.07452067569008,160.68781500148236,30.692513434897858,35.211696618946085,61.91750265111347,44.5944468832309,56.26353612167301,60.54720486404324,85.52158276783263,,70.7675725818013
1985:Q2,44.29512736620706,41.39117498739284,57.463889349701375,103.30499491663277,114.82334020852672,58.43849911493443,29.39750726631352,63.44048496721574,45.83716700970304,33.571111549073706,25.160878838208106,58.40948391576024,116.69799515235457,159.66361758630865,30.90753748576506,35.723114956736715,61.26855622157916,44.19639265962795,55.935490206866206,61.005867560771165,80.29856409962055,,70.84620429710772
1985:Q3,44.17786091954023,42.293138031693076,57.770829218107,104.49481373611488,115.01476220594814,62.460125466474125,29.870809019622744,63.66848058637084,45.82800975112793,33.394947429906544,25.45001106303093,58.247087500000006,116.98124999999999,156.31884057971016,31.38485913993938,35.59686587801505,64.09134965600973,44.20241935483871,55.81688191881919,61.58587372980176,76.88632937376667,,71.03884777396954
1985:Q4,44.640150350440884,42.21761855241264,58.730606903320776,105.10146910678307,114.5550619110071,64.18357143407975,30.38602286082644,64.61335353376357,45.92608937337569,34.61549276759884,25.17190592519516,57.90708667557932,117.408535479423,153.75358166189113,32.12063979239318,36.24825878347005,69.03455662073098,44.81080491673276,55.87909120171674,61.78512396694216,73.82318136987242,,71.20334625229408
1986:Q1,44.41807820115197,42.353363219349454,58.909495423892096,107.17852852348993,115.55197726759474,68.05738996315233,30.72926031945639,65.5181115779645,46.22898878020714,35.261618993135016,24.82071384375145,57.93692290797277,117.55736709997886,150.11487650775416,33.46043137817258,36.2016448370393,76.5994118238488,44.91251947040498,55.571850276478095,62.50410239579916,67.78838135500327,,71.55610438532779
1986:Q2,45.27753706934148,42.8746875,60.9554110738255,107.6752106741573,116.75342377527836,67.65066578540669,31.430708156406453,64.0123433901428,46.51661615439599,36.392741232227486,25.200590873565044,58.17298697068405,118.44935760397925,149.2787074437392,34.3326108526262,36.960859554873366,77.95208656832298,44.1362641509434,55.97446759259259,63.75860938012464,64.48836198494156,,72.4442328384673
1986:Q3,44.282503182011034,44.23192253404184,62.440052552552544,108.98979255745589,116.41740344125562,65.67585125006299,32.45253531301356,64.9677391304348,46.933526944404946,37.17466227657573,24.957794444795624,58.72074237215299,119.298995971162,146.5600913502712,35.06796442694601,37.85415699024617,79.40975037537538,43.11969849971148,56.793229881472236,64.25199413967117,61.97039046938061,,72.81794311036171
1986:Q4,43.83822644250726,44.431194306930685,64.1766110763943,110.46173384943941,116.18513115350096,66.25904039281949,33.52267540040134,66.56047814207652,47.22299084507043,38.46378994580452,24.52503707637776,58.654386020820056,120.75232885799194,146.6857962697274,35.62005058650024,38.01564177273425,79.97368711995578,41.85919698009609,57.53879390018485,64.770523594053,61.01785923334311,,73.40450776393497
1987:Q1,43.62544507962434,44.769491248159646,66.2539877182141,112.23584099081103,115.34757159129245,61.05381176710926,34.714430976603566,66.73906334535617,47.57342112617018,39.271966580976866,24.090537167262045,57.7338337182448,122.30666693205944,142.50421111734983,35.89909287770671,38.283274889464856,77.2586271124841,42.97027459344175,59.15807914471017,65.18341307814991,60.02694811994533,,73.67100027621338
1987:Q2,43.39335173659907,44.661744148244466,70.43584418070444,114.4843002527604,114.93790189627596,59.72548795920134,36.22433332327826,65.93137825306611,48.13186988486615,40.55747807017544,23.161811523166282,57.83292910447761,124.41214357323764,142.20542961097118,36.5363373965313,38.68601986249045,81.07743061772605,44.28946421562213,59.802787,65.61808409737591,60.59174353517014,,74.44454179924482
1987:Q3,43.37027646129542,45.21161971830985,72.98974076326593,116.67701930732485,114.51446619250416,58.83273500158037,38.02100815432845,68.56650066894605,48.89471532947339,41.68656431686047,24.195596201314956,58.55654968373802,129.25815813046685,142.01264778663736,37.472799797960505,39.10974673829624,78.51885741844967,45.68778957528958,60.83992799368713,65.67047410420905,60.32523203013442,,75.38261186769057
1987:Q4,44.75334629593623,45.459503798286725,73.5442478542388,119.06918814432991,114.55578512004452,57.94713881721384,40.03296520827734,71.45645356514085,49.86037026878771,44.25331473816808,24.72380605844099,59.281601688102896,131.88185483870967,147.6734693877551,38.57688692824531,39.43856419696272,78.15111187726255,47.2691144639674,62.28698648122934,65.52901023890786,61.17946756620955,,76.30521754265075
1988:Q1,45.837631629149186,46.36522205144798,73.11065907393576,123.26131043340798,115.90948578975566,58.27585086674664,42.07628261388949,70.84212402765775,50.931586663030146,45.8810890386662,24.908448096973217,60.75093055555556,132.6053612488134,150.98666666666668,39.844846752027095,39.21243210621605,79.1168830617787,47.60170072265137,64.5272766915852,65.98984771573603,60.916140201416084,,77.20043381160097
1988:Q2,47.582534696174044,47.89052468140022,75.65033454088423,127.18280910992027,115.83748123935385,57.08447648223442,43.70882302289648,75.8733514986376,51.947036961819656,47.67937500000001,24.355314767358877,61.097179913860614,133.93078965408142,157.9671784012705,41.18195944089051,39.83997584541063,76.54559462168032,48.75147277688206,66.2395241691843,66.5550821667681,60.28023916938949,,78.28919570154007
1988:Q3,51.270063700147716,48.42930288461537,78.43973801520022,132.10559398202423,115.1963534859296,57.638452823919096,45.09880409897812,78.71243951612902,52.86675851434701,52.865639332870046,26.039627215553068,58.532718689788055,134.67171528434775,161.6330803454593,42.66102207960066,40.300525920360634,76.62317366760752,47.630268545279385,69.18504416961132,66.44123835287044,60.39502829933438,,79.00398974473386
1988:Q4,55.66345279243224,48.339564820691834,79.7137331838565,137.29302662186612,116.09026971067816,57.542625628435204,46.82353092033418,87.55705548549811,53.928246347941574,56.16038157442421,25.601995430690497,61.81129531220346,135.90459074733096,158.63041805591178,44.33826323491156,40.92002405291642,76.49127887651653,47.41009947581607,69.85194917582417,66.4185769574278,59.785608780427964,,79.85937653257278
1989:Q1,59.34851014180579,50.17096515270164,82.47892354124747,141.04028833762888,115.65916863473588,56.17648536573112,48.726183452480505,87.81914036659317,55.08588640840446,56.79956499747092,25.092814805272578,71.37709055338178,137.8743201525282,163.35703402742507,46.34160172447293,41.258949880668254,74.24310006540225,48.08097678802874,73.04130952380953,66.39211648771878,59.985044936666775,,81.16067765612468
1989:Q2,59.18281019332162,51.352875232341994,87.5940221232683,142.19525168211248,115.38938856302771,55.216353070721844,50.68644085061894,93.6863726158038,55.982659049597515,57.34397219463754,25.52221717341057,75.27136463683053,138.7337578583943,173.26336831584206,48.00681979113623,41.71606401896858,69.34675463623395,47.420604996546174,75.1149534739454,66.4392509798229,60.09845235584196,,82.20693572348837
1989:Q3,58.255825838810104,51.84968347145488,85.96899448169879,143.28602421796165,115.99312791300059,53.882564052426325,52.2562851440742,95.36533737373736,56.92280762788301,57.98459242250287,26.01474421409154,74.49826693227092,141.18483410374935,171.66831194471865,49.46230795466807,42.27306273062731,66.57241953385127,47.76098213269603,76.50677311435524,67.44622491699148,60.08221198574762,,82.96731423351402
1989:Q4,57.702096691678044,53.341303851423355,86.12579783543777,142.29123960014903,116.08773791056558,53.0999297074936,53.4902722241091,93.53824983388705,57.85616830796778,56.76100501699304,28.079381814261982,77.65512292891502,144.70337239583333,168.76948908611178,50.81956946607094,42.68652314951342,65.50506613131792,47.85828569827394,75.2919168935012,67.47350329418505,58.83179200837664,,83.48412085593655
1990:Q1,57.033868209255544,55.20817460317459,87.5573641678129,140.17813512518407,113.79764027045145,51.392235609103075,54.964166648113995,89.27772058823531,58.82882221939425,55.29963140258498,28.93722230664033,82.70494612621859,149.85149284409258,174.60056390977442,52.141242042653246,42.78563015312132,63.811846177653976,48.39722191416214,77.86921210106384,66.85480457175109,58.331213303578345,,84.20690992319501
1990:Q2,56.48109104403761,54.76159776410564,88.51629856850715,137.19909543467705,113.68394319334875,50.07853403141361,55.54558138803057,91.44876902417191,59.592213156230244,53.43224729666197,29.35152193645991,88.15715181058496,154.27516288451838,183.26436781609195,53.22139551928169,42.601816583650745,62.23413756127451,48.23595136378573,77.48623013942931,66.41541038525963,58.465782542547565,,85.09236104190926
1990:Q3,55.5165643871389,55.16788106579338,83.68144960247945,133.62444968365764,114.0520500931713,48.58441558441558,55.748569915399635,87.68956591945289,60.08735692771084,52.841744365544926,29.295787573341357,86.67487260601916,159.734862924282,182.76171262048868,54.12584505933749,42.12983223924143,60.22861295681064,48.27171725413403,76.93696360909378,65.94542447629547,57.85331291831825,,85.22453281657897
1990:Q4,54.6551848,56.11596309963098,80.12099461292895,129.92290352830852,113.85120734482707,48.229974160206716,56.0756091680321,85.29960048652697,60.55439405250715,51.55390509294242,29.21881297652863,88.10206367924529,161.54479102551375,186.048545812377,54.736932735115616,41.67872648335746,58.061503623188415,46.93943926718204,73.58372644400185,64.85310119695322,57.26137290978198,,84.88821286979028
1991:Q1,54.499265667357676,55.89250475424224,75.81710303503972,128.0604527238936,114.7842135665419,48.79641485275288,57.843454566297474,81.11575871559633,61.280477309261784,50.368331850533814,29.60677256532067,88.88623589164786,162.0091712625566,184.17721518987344,55.086101533575636,41.35520684736092,57.23377771120431,47.59672811556705,76.08806819866568,64.96823895120963,56.37942289135608,,84.8836800667541
1991:Q2,54.98405291593834,55.63785740203191,75.07107697283311,126.82189824380164,114.50136581163859,48.66581956797966,59.395330001600804,77.79933179723503,61.41725089077283,48.16986085210157,28.523357900943395,92.06352311435523,162.18291307119043,187.11948643611515,55.59352553294526,41.716396703608986,54.703908533021625,46.66272898706897,74.02812708303144,65.01410721483272,56.39043668523062,,85.0137173937396
1991:Q3,56.020649023314434,56.45310337370241,77.29086297675612,125.7656064904119,112.99863968293594,48.78826530612245,60.36767645760998,73.42156374501992,61.08909556313993,47.79871159563925,29.006963266500808,91.36623228785226,161.11568159617076,180.37590945836703,56.305605841481054,41.89340813464236,53.80108173076923,46.184670617125775,73.37918501572777,64.65333333333334,56.404952818459556,,84.41355334301082
1991:Q4,55.648798279906174,57.63859139784945,77.61728524442151,123.17394547902177,111.77719924121895,48.9746835443038,60.802624765297075,71.67748311411304,60.41289021883691,47.29795807127883,29.87169789397241,92.65475636766335,158.8930765316014,170.8768472906404,57.30370477370683,42.554967993320346,54.765917094644166,46.099687098844676,72.43905840455841,65.03505754729461,56.6253144379421,,83.8784960346691
1992:Q1,55.05282744120854,58.36270696545817,75.96922029227021,120.39494469764341,112.82274472522079,48.732572877059575,58.085556823851306,66.23160063671737,59.28481231953802,46.54585156466353,29.693878962536022,91.68111694837826,156.62832284912417,163.69796708615684,58.84268175878738,43.01652892561984,53.46506691610304,45.7845342567139,69.50025974491258,65.01706484641637,54.08061849928726,,82.9723992922975
1992:Q2,55.25204234122043,59.974274308019865,75.78014874872318,117.73614863375936,112.30559604451432,48.12105926860025,55.64192000784981,63.49622900270175,58.411144599928235,44.88717454194793,28.769028473315213,93.89793119336508,153.76273649298213,157.75960441232408,59.47664481060207,43.36440910337264,53.65220298114861,45.566799220478245,68.00931681681682,64.59392517272846,51.170545357485096,,81.99100177092707
1992:Q3,55.02155407499225,59.83565134639784,74.52132921419516,114.77621176406097,112.6522111111111,47.27959697732997,54.44715037951176,60.418699087078664,57.78097179243038,44.597496886674975,28.37506257110353,93.45739166793372,151.44304907887164,152.33035048471288,59.461621074753374,44.31244025672539,53.16065772578114,46.01086669483468,65.30192966317578,64.87501618961275,48.85595452127854,,81.38777278322402
1992:Q4,55.231029593094945,59.80884913973982,73.99609936908516,112.19947879282219,112.95780091764986,45.842696629213485,53.40564902736994,59.02832529290144,57.41793807094554,43.1438888124398,29.01150537634408,93.7273345950038,149.16146248085758,150.18429782528565,58.81276253384469,44.922617431441765,52.63472400513479,46.53296385795335,59.88828363914374,64.79598403912988,49.299159745104745,,80.79741183630286
1993:Q1,55.41736515476555,59.33251663432214,74.33332128943069,110.37939915556998,113.0477957970332,45.43859649122807,52.850535158371805,53.80588484096549,57.00517225106182,43.42701419213974,29.220115525500137,91.9489180641365,146.7015105459057,147.29950900163666,57.176138691619656,45.46682880691798,50.69054151106004,46.80281561026715,55.21763369521512,64.54009736100436,48.86877665979065,,80.08686335512805
1993:Q2,55.41296301932736,61.27924226804123,73.80313242094736,108.22792332011575,113.5305936513504,44.61922596754058,52.48569110368028,53.451623639016724,56.54192167470305,42.93094621916701,28.671463414634147,90.76558814965789,145.03604381197562,143.3363068688671,56.34483219646582,46.201425305902916,51.53170937764011,47.30927848634974,54.74800863787376,64.76881925869316,48.202952436553645,,79.71785445980768
1993:Q3,55.311140151515154,61.33221153846153,74.17420951076807,106.06828229843434,113.87615879828326,46.80798004987531,52.209307762159256,54.88589480490273,56.128494724501756,43.19462957974138,28.30422798216276,88.16577979013944,143.22118620755072,139.10751932536894,55.90281860830684,47.024286095543104,52.87299446749655,47.75971699100231,54.148426966292135,65.06727595836507,48.2789396154877,,79.36950730516797
