column_a,australia,belgium,canada,switzerland,germany,denmark,spain,finland,france,u_k,ireland,italy,japan,s_korea,luxembourg,netherlands,norway,new_zealand,sweden,u_s,s_africa,column_w,aggregate_hpi
2010:Q1,132.9,113.8,117.33,112.46,109.35,113.25,113.83,120.48,112.09,115.3,106.46,103.41,104.59,121.21,115.45,105.87,114.33,121.77,120.67,112.38,145.23,,112.32
2010:Q2,133.19,116.69,121.18,113.04,110.81,114.88,112.73,122.41,112.67,116.68,107.3,103.28,102.67,122.82,117.28,106.1,115.04,122.86,123.21,114.04,147.2,,113.27
2010:Q3,136.13,116.63,119.32,113.62,112.39,116.02,112.04,124.71,113.77,118.31,104.9,103.69,102.87,124.31,118.91,106.89,115.96,123.93,122.55,114.47,150.07,,113.88
2010:Q4,138.73,116.29,121.2,114.05,113.47,117.09,113.41,127.41,114.26,118.12,101.44,104.74,103.59,125.7,120.3,107.77,117.47,125.06,124.08,115.16,153.6,,114.72
2011:Q1,142.08,115,122.01,114.59,113.18,118.79,113.13,126.75,115.08,118.72,100.36,105.1,104.4,126.46,121.95,108.32,118.47,126.47,126.3,117.13,157.49,,115.9
2011:Q2,142.44,115.84,122.72,115.15,114.22,119.85,112.61,128.13,116.02,120.28,102.57,104.54,103.7,127.75,123.17,108.22,119.49,127.63,129.72,117.52,161.24,,116.37
2011:Q3,144.47,118.3,123.53,115.63,115.46,119.38,113.07,129.57,116.37,120.9,102.08,105.78,103.34,129.15,124.34,108.08,121.12,129.2,128.26,117.55,164.27,,116.78
2011:Q4,144.78,118.96,124.66,116.11,116.19,119.1,112.77,130.53,116.77,122.27,99.87,106.28,103.51,130.64,125.46,108.95,122.73,130.7,128.03,117.64,170.23,,117.23
2012:Q1,145.52,117.64,125.39,116.84,116.89,120.4,112.61,129.63,117.45,122.72,103.59,105.1,103.65,132.11,126.91,108.56,123.69,132.4,130.26,118.34,172.76,,117.76
2012:Q2,148.88,119.68,158.62,117.44,116.37,120.83,109.02,131.75,117.96,126.7,107.37,101.75,102.78,133.77,128.35,107.52,123.79,133.58,133.49,118.96,175.66,,118.12
2012:Q3,149.51,121.92,127.15,118,116.55,120.72,112.24,132.98,118.28,127.79,108.7,103.38,103.31,135.3,128.72,107.38,123.99,135.37,132.78,119.34,178.14,,118.8
