column_a,australia,belgium,canada,switzerland,germany,denmark,spain,finland,france,uk,ireland,italy,japan,s_korea,luxembourg,netherlands,norway,new_zealand,sweden,us,s_africa,column_w,aggregate_rhpi
1993:Q3,55.25241815869791,61.185552083413214,78.0477635819897,104.88323897099755,114.30316216167984,47.040230695490195,52.10440066091599,54.89891194276536,56.213230665964,44.13994068740622,28.62723063640102,88.57599786062163,143.17389518184612,139.26288640824185,55.90123639642633,47.047955186544435,52.78976437049604,49.10538481970472,53.79207595541426,64.99649206621487,48.266164380711054,,79.62893789017723
1993:Q4,55.512646922410944,62.4038424728304,77.42715329394183,105.63591467265648,114.73654576602813,49.062998036493546,51.912768373276094,53.335546638143214,55.94938963090934,43.58453051841431,29.329178072589166,86.56064110841271,142.26491377235035,135.37117482871193,55.561985857192234,47.962123060047894,54.022852918991134,50.33613540685919,54.54774488017113,65.27135877276221,47.95721466807357,,79.40405248814186
1994:Q1,56.09484736012877,63.02319937142406,77.73761007357841,107.75029406408052,115.18426997174393,51.52589712100087,51.210090418341,55.99349444558357,56.00109117037206,44.24016181289062,30.163461821166702,84.16052813099775,141.3615546042145,130.6901560920197,56.01471481792449,49.00141535126364,56.343031702181385,51.15200494753607,55.3488410701006,65.49080887946457,48.735945424709286,,79.28227023259761
1994:Q2,56.41634690804979,64.0197822192383,78.4200991230761,107.94147557700985,115.59704697817996,50.967606936129116,49.93021991656441,55.198425920720446,55.78252829020527,44.35992371189205,29.411705222683,82.532964320997,139.99328338374556,127.46540180234341,55.84059244801251,49.610292550179985,55.95482557012088,53.03233957811646,55.768339403738096,65.47217951154323,49.33549646414775,,78.94688035175493
1994:Q3,57.025663581476245,64.46698490336803,78.0581893562738,108.23464723834134,116.23171703938905,50.37157006908562,50.038597472055834,55.0936495793046,55.360093666904035,44.29978462949975,30.055685025827227,81.29231524991933,139.64505633643958,124.80042280073708,55.654084484046024,51.1236291847929,57.45719667787101,54.84896633357963,55.9174172408295,65.13809453235687,49.53753929516246,,78.6931254532621
1994:Q4,56.554978090167786,64.2571700263436,78.28125134779745,106.40972410830803,116.50158208192501,50.50400888217447,49.85079186528566,53.72171592269768,55.231932404492355,44.371289889123915,28.469677352742806,80.7225023680734,138.93388045078063,124.04076174965607,55.38823387690053,50.38735024236532,59.02892362510276,55.445734485743756,55.34982644030828,64.85547446406785,49.01736882682594,,78.39963755559285
1995:Q1,56.69735452163336,64.72506409507079,77.42461975520304,104.6193448242736,116.80932148801807,51.30177755875533,50.36036401831114,52.45112432901913,55.01081048720102,43.53001131763271,29.693247093452328,79.74068709148246,138.7192392584903,122.4815022124635,54.593095284338425,50.23998783943412,59.68220630450363,56.18692417451624,54.714885351352976,64.88113637091205,49.08254742809952,,78.21905230136936
1995:Q2,55.58424396755848,65.08897437118912,75.26845457016934,102.96405760569067,116.74125755938405,52.91236272762168,50.54724151231535,53.070310030114875,54.79294878258177,43.55906380451904,30.436308359072715,78.7977561000978,138.56067273992844,119.97483800537297,54.612729829307916,50.3015877182001,60.55144720361468,56.39815249723878,54.62844591341634,65.52129465221472,48.702541042446036,,78.2133864683318
1995:Q3,55.19926009652167,65.94381823839214,74.18777837587628,101.50796517886447,116.50299739836373,54.61790507900861,50.02492336198812,52.10134660923401,54.13457889681413,42.96272938368397,30.824381470901276,77.56701587302263,138.09720379862858,117.06160323430427,54.932377650233285,50.85146406162025,60.97583288950021,57.77398388011492,53.84457648941064,66.16528944394983,48.77565581506071,,78.09862495528685
1995:Q4,54.972948679432236,67.26218192053942,73.94378196581644,99.60405578004804,116.11849621846689,55.93687681815233,50.263956298372975,51.938945802061816,54.07621544704084,42.806684288820676,31.43838696372974,76.50089506555217,137.5110760577696,115.98489767202257,55.626397071647034,52.168218039998095,61.16670248173993,58.78733619640696,53.62619977011923,66.48454759794105,48.272094123062125,,78.03911511814576
1996:Q1,54.52567630576465,66.29274175569614,73.13189220509811,96.6477789022508,116.11174118892184,56.64574851943964,50.238739883544866,52.47015412856779,54.42461566794555,43.33474220808786,32.04983182968001,75.19212417721683,136.91009692246024,114.80194696389854,57.16736804313833,53.24829646689605,62.72547631032506,61.536642690197844,53.69049370421509,66.86168339867531,48.35341412228087,,78.03495981424753
1996:Q2,54.85669362823945,67.17556147693236,72.36452439193746,95.8521058847448,115.77064801121742,57.488564071901564,50.36591366788811,53.389204372587194,54.608734358679754,42.44567776480337,34.1557306537303,73.743018620697,135.83904153742247,112.82524636966376,57.583863659273696,54.777156684264384,63.52291449279973,62.58884351306934,53.70029737112603,66.52746188222572,47.46021568183495,,77.5825918388502
1996:Q3,54.9485915843896,66.42975830847301,71.566040025806,96.24208194930823,115.3038125584772,59.12060068439125,49.27495085613081,53.83305295543962,55.14848388730749,43.029095612338125,35.538027597213116,72.15114592750503,135.22353670374324,110.54758186545445,58.124978170342835,55.86717413420992,64.93265422169833,62.651330223996816,54.24030141883771,66.45238571416556,46.684089562769366,,77.31466482923396
1996:Q4,54.901725065407746,68.04630648820115,71.21513855874579,93.94049741844525,114.5747710226575,60.85835788038284,50.15971433384767,55.45173531978769,54.86990725383135,44.356418113407756,35.877862685713154,70.7749196483262,134.58440422427955,110.04473128755538,58.45965638253347,57.42723050402625,66.47784409505886,63.484730527819245,54.95318458627332,66.58697484895247,45.4456147191835,,77.27711811867475
1997:Q1,55.05074617375449,65.34061463942453,71.65069371740381,92.226939823924,112.92422184922272,62.49805069363334,50.22176113871972,56.52894016847547,53.233933412900186,45.374589859841855,37.03384530278419,68.61799453422614,134.1163385140044,110.65663865302687,58.65835825888211,58.95716316036692,66.02493291622017,64.58747730111328,55.87367920517925,66.76709777870019,45.45293654766913,,77.06810088560265
1997:Q2,55.482983249247724,67.69675038846476,72.04927164094964,91.429083372816,112.40538868221036,63.61581616548586,51.27068407611961,58.61020432303858,54.51706400624999,45.40808888270381,38.935404950251,67.70452242477054,131.84507343156596,110.05696144146494,59.047730926930335,60.04612572361272,68.08744812738375,65.40472894027076,56.4588176357858,67.18477741933626,45.879641725316404,,77.07875487093578
1997:Q3,56.314592185055105,68.28395523961316,73.44120522667141,91.38720899976359,111.13797068621085,64.74241388655041,51.37322187843205,61.153676353973324,54.05249873499423,46.45282011294361,40.36850009089453,67.37481214950859,131.39991943599858,108.27383989103109,59.12408711194555,60.867408985937594,69.68740249127084,65.49295587571383,57.225723510980366,67.84067255680593,47.791158005832074,,77.30727171783258
1997:Q4,57.14645984156693,69.01173607341077,73.4953210434498,91.18092406469258,110.68217830536432,65.27867175643993,50.10519042092851,61.6033650997055,54.30967514754574,46.59800373513653,44.584165216095606,67.30375906407565,131.18837053559622,105.43681350024696,59.5047881275161,62.25674926652108,70.57890937696035,65.356746885594,58.257577815895274,68.53844856780623,48.98554101981917,,77.50761510334463
1998:Q1,58.251778134254366,69.89744253296315,74.00059605518165,91.30943523139238,110.59104420016145,66.31417622455062,50.51919626499793,63.038952040058604,53.905196292538086,48.39403004626501,46.057403305269034,67.46205680592908,130.8767873878461,99.19195479785535,59.28109677265076,63.50026375933638,71.33777276878311,64.57098007182591,60.04433850568473,69.48531483941333,50.36568115124475,,77.87142494133793
1998:Q2,59.12565385517133,70.04459157358468,73.76580402421845,90.9093505078472,110.02234080912923,68.73108446952125,52.176451032676106,64.38688586578657,54.65486784256231,50.21626513425956,48.90200340058649,67.61808186073573,130.53494119765125,92.73226321913539,59.82484469588207,64.76099450969069,72.40009242419474,62.83523977492901,61.29385470794477,70.00424918354702,50.20426268363703,,78.07478333278836
1998:Q3,59.39473311431062,71.91866623019747,73.6322291952405,90.77345834506137,109.86450191556212,69.33870113430653,53.171778590809105,66.61397908364714,55.244815316460404,51.25127739562367,52.78109360763545,67.3976928359602,130.36341409214035,90.64820741477784,60.21521873660182,66.33036146107476,72.47172791074932,61.43274979592852,62.63991292725211,70.67082256141737,50.270708039093186,,78.45469606353447
1998:Q4,60.19077807801816,73.40594816047206,73.19227635910657,90.55122095670542,109.90227015144367,70.84221384853453,53.01404304569625,66.33642700446565,56.04641924196328,51.30496726932452,54.88489927131892,67.82364842444227,129.12229057913262,88.49933149812868,61.28939176989729,68.45923748018151,71.21435772745461,62.391668714897534,64.2382924440227,71.34851293066156,49.65652900533269,,78.64306988684277
1999:Q1,61.253848189996795,75.2264811321302,73.12671750329432,90.81601488416075,110.64750911771988,71.55669063492303,53.63334481156301,66.42536461159635,57.43433706055714,52.340791730033885,59.56263062364152,68.86887727797306,128.50107473979412,89.16096641176226,61.75574157122659,70.83078298394935,74.14064878362264,63.04414104664448,64.83923818903453,71.78694822818858,48.59861245372438,,79.18139633535854
1999:Q2,62.08617019437265,76.60863793624657,73.88496852864493,90.434339116551,110.41473231215178,72.13964027478877,53.60579217056711,68.59182276862126,58.28251800116266,53.91437687582068,58.95126841660321,69.58285715095946,127.66910214974367,89.26343931201738,61.886620696215026,73.42075716156556,75.02372304968517,63.7959474671044,66.23319985632476,72.40726645589629,48.896394804357634,,79.63998368461313
1999:Q3,63.36411230418417,77.84929572090707,73.32726127644322,89.97084836887348,110.86899044443264,72.33443787737993,55.042779156514875,71.47288204155882,59.58428793303769,56.158337993070056,62.37801984773297,70.27729291223334,126.68003433521818,89.21944445079589,62.782445514310474,76.1655391296709,76.36506720903758,64.08121041796727,67.73435181326826,72.9652507904726,48.675760015207565,,80.20907774482305
1999:Q4,64.84994928000084,76.94939498309232,73.82598183951873,90.68504202098012,111.12794507800028,72.29479224870767,56.27843493034644,72.2953199626508,60.54367520687013,58.0654186971096,64.57235633357895,70.78189325420621,125.93715405457452,88.80021849309387,63.518785008985205,79.83177012642179,78.4127692572965,63.50934677091286,68.57234624151138,73.38165850360781,49.51132305882164,,80.70261972607084
2000:Q1,65.77723005866851,77.41187941832955,74.37714873225076,89.5193756020742,111.06446335379931,73.13959645026432,56.35099192943168,72.37294962163017,61.48076555534839,60.51604032448624,65.19170203414082,71.29388268288108,124.70695454822068,87.14727160495381,62.90466999074086,81.79478343655397,79.82988728321838,62.65409155315138,70.48285185444894,74.0742971949337,51.32243867799883,,81.13280278042434
2000:Q2,66.43501847283133,77.09154591206213,75.00602379903029,90.64811414452333,111.41896916008085,74.36923560666833,56.27418622200978,71.84038180393446,62.43406623520331,62.84960547548647,67.52118015323673,72.20777293457658,123.95626564416642,88.64974888299646,63.664090728644496,84.42925259190244,83.04674494608354,62.21864778976727,73.24951230374316,75.00199441142382,52.17624879830884,,81.90947936497452
2000:Q3,65.08452012734068,76.85453829898512,75.19965818489852,90.83683619117316,110.97326103479841,75.2816380713326,56.37642933248896,71.91808101231784,63.16289382255385,63.20874359880723,69.87880627876619,73.55265005392687,122.79101556633017,86.50315672928674,64.86235849773597,87.00308387049071,82.67334410544412,61.59050500679329,75.07586999234316,75.8386329597273,53.06988934353489,,82.19678809389244
2000:Q4,66.09729748123944,78.82132987320217,75.59413542639665,90.99581827793045,110.42871567020609,76.20467505888338,57.150342954865884,72.21081643226218,63.54799985456344,65.74684948639994,69.72998055122498,74.654775140817,121.72185202267237,85.19511750930994,66.3347723976535,88.6336859671495,84.53996666053511,60.624017737175,76.13566908003754,76.64813701987109,54.81733863015262,,82.70855597538248
2001:Q1,67.26561831457926,79.52924400404424,76.01893924350837,90.95092261195046,109.92325123727275,77.33288667244724,58.43250919030841,72.3285801444703,64.78327089820735,66.0468191129215,72.83949023920326,75.5666044240181,120.3407171856947,83.67650827545384,69.87604447958952,88.97997215864926,84.17926718916432,60.8702037346979,77.90266855297872,77.96833364405951,55.39082935958796,,83.26551915391873
2001:Q2,68.9487253028317,79.37084615174922,76.15310496037176,91.52250954496803,109.1996895739657,77.14240383261259,58.85030887005031,71.92729553924282,65.78822922106434,66.9992928293438,72.03705755035172,76.30685994892154,119.98395597830583,85.27123405333319,71.2343076553506,90.13984645244379,84.95240259119888,60.808489551683174,77.68287574626937,78.93844518062112,55.80512454765578,,83.85056255666265
2001:Q3,72.58350052367024,79.73121413500334,76.93126123852237,91.75714239332692,108.67677233848745,77.28723452035044,59.95830822659491,72.64875422411617,66.61960856018815,68.62426839100598,69.65019028254979,77.36703443715189,119.08690981072994,87.52725564823974,72.77404787036365,91.6024444077995,88.06628596459001,61.1355319392095,78.36022178860019,80.0638773529837,57.19071017278806,,84.65879433041997
2001:Q4,74.14425747818278,80.32537551159375,78.52445968042953,92.88172456206733,108.01029118552279,77.4418327382792,62.166905217804995,73.04031695856061,67.86631219944229,68.42290038741302,68.34633426720929,78.89219163995378,118.43871665741624,89.7888210050358,74.22944385928946,92.1950312131646,88.79042409080992,61.75699337530533,77.81268617625238,81.05471917252781,58.54454065470208,,85.36281320042951
2002:Q1,77.63373563566972,81.34301199446833,80.40631031363688,94.28507586048437,107.24123559538651,78.24540775414886,64.55091926527948,75.41303516874088,68.80981057540585,71.27283609195219,72.60715072708035,80.24791493603908,117.19871674839297,94.3856623423498,75.69449352213897,93.15373177164605,88.27514985776968,62.472837667713996,79.20175259364542,82.06323616358,58.6916407584825,,86.3494736458325
2002:Q2,81.52194538617623,82.38699853161023,81.18995803890596,94.60417026464958,106.91559393116044,78.77155492511277,67.34767491262089,76.94433561885424,70.39125515107358,75.68798909838314,72.53255440533029,81.61787184826395,116.19924478879922,97.00564958695482,76.79049719731013,93.56484227716417,88.41571959319214,63.94570412232419,80.4984651767939,82.82257310408951,59.02288714813623,,87.31498400438507
2002:Q3,84.19118839846438,84.24953605430531,82.42494013664488,95.47067603300445,106.51962796734675,78.80446802601706,68.9846450607623,79.51451580038712,72.21063988063591,79.84611288146928,74.77817537212424,82.80807578042295,115.14932724448714,99.25392113662801,78.43071897014184,93.8282659619227,86.95614130740277,65.74769360127836,82.68526234368514,83.95374998550754,60.50677973267609,,88.37810279775206
2002:Q4,86.19006345344152,85.6857237504864,84.50016823492966,97.2417795888597,105.82344488061106,79.21074237199171,71.05782055757672,79.30706347617908,73.85607601091012,84.3067787331659,76.97483218857288,84.24827813213635,114.06178530250033,101.11467155246841,79.80124402315155,94.01898863885597,87.40937497572553,67.6962447960422,83.99339615818994,84.7512880530356,61.64108139814062,,89.31002760252942
2003:Q1,88.67092038849667,85.16978738692808,85.84902357198668,97.15576268740858,104.43450384962713,78.88272452102568,73.84403957109,81.80364698764461,75.1050997018736,86.36960648436035,78.98059567739725,85.50281090105874,112.91312968464037,101.3993643950712,81.29078346005768,94.01928769533859,85.90187636445972,70.7623342112854,83.93568994615758,85.25550118024826,64.12673306336346,,89.79425444848174
2003:Q2,93.2143617005543,86.75929285916662,87.22450501041362,97.88858275495836,104.28068778317922,80.03476989127921,78.31915476444435,83.56895687497254,77.27459038908884,87.76761430799691,81.33093920786119,87.34207476302012,111.62586663513346,103.34640381094346,83.430432212415,94.73586354518476,85.82893255121662,73.813305616407,85.31538661411722,86.2367665444278,66.68949454735585,,90.83911345312526
2003:Q3,98.4820417656911,87.12142290286191,88.77114086481137,98.54331261472679,103.67468427385946,80.64283970398846,80.65082070128494,86.45836827962415,79.20687700946344,88.68502243178736,84.44196796035807,89.13683933515901,109.8747683858907,104.69393406149848,85.74413797464325,94.46119958785276,86.99506767109591,79.22590324581877,85.74403227932099,86.89876836662702,69.55847394214335,,91.52162947516439
2003:Q4,101.53657443611017,89.79762706760935,90.6303290538806,98.45144310438326,103.09543212983198,81.51051539746302,83.50464517021703,89.4255869543868,81.40095983357938,90.93697404676006,86.59205239001736,90.87970989835318,108.4398107694991,104.60629810088174,87.68161284322252,95.81136587505058,88.19301847481488,83.76395729712367,87.61245903923901,88.89299937081893,73.49589803156904,,92.87856869639396
2004:Q1,101.85622774265632,89.08072810108177,91.95117825566469,98.93643281287414,102.54009264599527,83.03721528622418,86.32988990525415,89.91792984619698,84.24632589974952,92.32553824595578,87.3651005340222,92.51707436098803,106.68334600513433,103.32715029781185,90.7061740582839,97.10723241098302,92.88009065344438,86.44701885135925,89.72996333127597,89.65987762012455,77.29875510878995,,93.5327924328747
2004:Q2,100.08020624852298,89.18658515119306,93.19463728487816,98.76954265041087,101.80247296789925,84.92498966208241,89.10216809803683,92.78852805485222,86.60639207755665,96.51735826644678,90.78351640378182,94.09983884164262,105.32443232209945,102.62296005205592,92.83769928307585,97.6897874516586,92.99123469002289,88.59787830539422,92.17403431609306,91.1723416650288,82.7481541126339,,94.64245950845516
2004:Q3,99.85994159512079,90.6127344191615,94.4385587275461,99.71921576121738,101.45057298424071,87.43031850744649,91.59656197590132,95.41879916843679,89.49656071728697,99.34804125871607,91.57826251702285,95.50753401466577,103.99749218723198,100.37173649249534,95.63156303364447,98.404346388539,94.2135538019777,90.7634580029246,93.35233064221,94.03261398710373,88.41880354960473,,96.24891321408232
2004:Q4,100.25688099262483,93.1759621685345,95.78210572601984,99.94341159861457,100.84410528557117,89.8892740703313,94.14909271775969,95.47416993074515,92.45513909129325,100.23120400691687,94.06240308905127,97.02708764905313,102.48807924266376,99.46122416475583,97.24009040132559,99.1521730711502,95.89426268150902,92.1754314797455,95.54608360567023,95.13811283976828,92.78032430836149,,97.05512768921568
2005:Q1,100.429691038525,96.76367337786735,97.50481718341203,99.7134154300948,100.87495297796764,92.82119340317983,96.65396025866055,98.06512955282516,95.51361311065175,100.25313675424566,95.4373051982468,98.39013843286513,101.50826201365572,98.86832735164805,98.77876233344647,99.47136330539676,98.3280783474763,96.01387392797572,97.06835609601536,96.83081776347238,95.685890346236,,98.17328349438084
2005:Q2,100.23017227567529,98.76645906150586,98.13868479367017,99.3338819673958,100.42104144744891,96.95466742150049,98.90143693129866,98.41039447840339,98.64354413548303,99.8071752220277,98.61305872601758,99.59259874167257,100.37441592293035,99.73291067054771,99.06617360429658,99.8679997352431,98.442431874544,98.84245675277529,97.81047461869518,99.35031979791319,98.76233126229292,,99.48535038827076
2005:Q3,99.21938734551402,100.85944961935884,100.64186394250815,100.22148572941856,99.52037708410376,102.10500903825731,101.18725039679738,100.81462923218349,101.48665867066363,99.82520210774356,100.38708106810294,100.56957900658118,99.56127909154367,100.76856085027609,101.63835400576922,100.10352596212994,100.7928362296442,101.12263431229809,100.84320123961547,101.2992540663712,101.20328124258195,,100.67855671944298
2005:Q4,100.12776287777342,103.52175419486449,103.6701014290766,100.72709956202365,99.19767740185098,107.87560716425295,103.15515894089147,102.70763414945134,104.28167553378042,100.115681841003,105.48934637312168,101.42454230933087,98.55009727585096,100.65499219154934,100.48783818988123,100.55508632784026,102.40045967094244,103.94585828556887,104.23955634305469,102.46613015655353,104.19378731078514,,101.62603952021979
2006:Q1,101.33142665315268,106.0157978143425,108.16827880887287,101.08132226158976,98.33365860100682,114.53011601629855,104.08967532006758,106.21051124027888,106.82397479956128,101.19087652543317,107.04498057811205,102.53901105061385,97.51511924048837,101.87712827207903,103.91686797484017,101.10695346743131,104.93103731139243,105.14563421826625,108.19327468275463,103.71647369854163,108.04048557027907,,102.69238406246289
2006:Q2,103.52649716569479,108.31922957859432,113.42887772562526,101.46868313998456,98.02205946644696,119.09410515406714,105.40819704472906,105.92548004330023,109.04422916945089,102.70589327402253,110.08184507355946,103.39675946332522,97.15839117242938,103.49648983160351,106.43534652611356,102.22074880859893,108.07253770724712,105.42112147962901,110.24397523575446,104.14347318119285,110.22874926370633,,103.57656762046439
2006:Q3,105.71170729778318,108.3473854416868,116.57904116080701,100.439184709192,97.89831177443018,120.78643182858556,106.68466081263098,108.61071092033626,110.67301934712569,104.2112517057799,116.0462488191216,104.28857427908522,96.56043899664677,104.05568448883203,105.78462982125737,102.74960115429495,112.75472144531486,107.8382243560902,111.38718206927982,104.56889597346056,110.87796820043232,,104.24770230958471
2006:Q4,106.26461202677143,111.05366186115215,120.03934878420671,101.00703585659386,97.82389415785143,122.59601956399194,108.46748143934558,109.82768583094258,112.46564118263304,105.96397869323951,110.43922647700379,105.26008794081918,96.62945412975925,108.69446880410423,106.1341800959613,103.62429277900637,115.9058122454484,111.0392080853845,114.09935844257832,105.23307809833098,114.21669730734536,,105.29258468758533
2007:Q1,107.64166720253468,113.67964104874116,123.06134553560122,102.40832455897738,98.04226335908409,123.99700050556457,108.33505147518188,109.41294782797637,113.69576916233144,109.31621041171297,113.2448555846942,106.23827994942991,96.78667504214623,112.51265606355844,105.20332271678292,103.58572455705922,119.76864970370495,114.98317371511236,115.78575781072297,104.58419339573749,117.41611610849567,,105.83132385219182
2007:Q2,110.18218347854435,114.8938376851665,127.36516261158525,101.50514038782885,97.84490187305727,123.25571907713638,108.49154926568117,110.13446389331399,114.56879792049325,110.95623525697044,108.76576964188361,107.08488416786011,96.61420774317202,111.88984923070817,105.37164364634025,104.36752999007038,123.1834706861694,118.12012781040366,119.60970752020441,103.86265896335593,118.56261582989838,,105.98404471051
2007:Q3,113.68036315511151,117.05005478923512,130.71271238294972,101.37153438606757,97.51841836279588,123.2766526124083,108.95529420833778,110.17769711756564,114.72301912837564,113.47081440781682,107.76451002385511,107.42902082579201,96.60365407050115,111.51458701303756,105.8980108578493,105.48589498298414,125.60391078656343,118.3582794432577,123.17576027170544,102.57312855582298,118.89901272254907,,105.92327436937727
2007:Q4,116.87335789992788,116.68832329281696,133.11029899930642,100.44317000134848,96.91005740218677,122.29534952037979,108.41671236684546,110.94856632983519,115.44888293519541,114.06966454640164,105.22200026788884,107.42845612091743,96.29600564823618,111.30918789554623,105.12040674174455,105.71201527108309,125.30821136083203,117.29699226213661,125.33918374065753,100.74267185419647,118.22686153292914,,105.2958821664616
2008:Q1,117.52620555673366,116.73963604369219,133.80124683350817,99.63482531468918,96.53048401185951,120.27460175539538,107.70934370533831,108.10231130711955,114.7701528802468,113.18789443565787,104.31285597514884,107.65719527415312,95.97316863172756,111.28347926728283,103.19734221018365,106.16051138444753,124.54382085019513,115.26832976752573,123.58184591744906,99.18759219456635,117.83929384301551,,104.46512655669528
2008:Q2,115.30031216464099,117.63005016404125,133.0827068967869,100.67085491544978,96.0911732124606,118.46237069456589,106.21016813728623,108.52556961013177,113.52712007371969,110.92909779365775,98.12658577232325,107.08226357049415,95.53036225849027,111.6078690122401,101.2451616546802,105.95494411405045,123.37026376197247,108.98549347555968,121.48188319780213,96.09767435349875,116.43203033273178,,102.6740285812673
2008:Q3,111.88932510230737,117.34156315556743,130.17802702463663,101.34265268944765,95.39220343876634,113.47316884888194,104.21637180101446,108.02233579995223,111.75613764882615,104.5761571102185,95.26654146294337,105.79092172285108,94.51133098802536,111.61990473123524,99.6487447495446,106.81250499127897,119.65898877904117,105.42380443431065,121.12347093285437,92.49522830636074,112.72596754478748,,100.09716036416025
2008:Q4,109.03274148275212,117.88014739996143,129.32510572826553,102.06491687874504,95.88663737450027,105.9419454182336,102.05908473014588,102.16755228486038,109.20097441576777,100.3634646502576,92.60588106327239,105.48902467488396,94.68134213288792,110.37687157248973,100.03249498345797,107.32672818773548,113.91065393017873,102.51657334445444,118.60400821366558,92.48302063173033,110.25890721722182,,99.33168340539267
2009:Q1,108.08475193215234,116.54229251386029,126.6020109555417,104.71742169865861,96.56873052544903,100.44618340244418,100.34134177388322,101.30713993746052,106.22111499563772,96.78184648607855,90.95485746040042,104.2666819075408,94.53134924481944,108.80589878576703,100.18986253791742,106.26859900697097,114.76611047931412,100.85404180165672,117.42506671454844,93.84304550325334,107.13991247029324,,99.10147394423379
2009:Q2,111.85088151191273,115.24226775835996,126.84640087352817,106.00867642703315,96.03815566624354,98.77914478413261,98.9119039376137,101.94466869461588,104.21261304413714,95.90757951862567,84.73690640026553,102.91135541685362,94.08267882758638,108.2220481694948,101.01034298323157,104.38988903764094,116.71235335266485,102.45690782697406,119.52401738323546,91.52964158936587,104.32694127800043,,97.77487014248443
2009:Q3,116.57983544624166,116.63242184763521,130.08695883977563,107.10098499257316,95.73849122895578,99.10909687841809,97.1325938531396,103.87987122272126,104.32320125662888,97.54426932561117,78.15652366011527,102.04504372747282,93.67397718289737,108.48871091931143,100.96475335894594,102.2522694898784,120.62222233889685,104.32665367227808,120.67560603997852,88.50888955446406,106.57926854014389,,96.754663634982
2009:Q4,121.33118144249966,118.66502485294417,133.13958620338843,109.16946117303425,95.34388263215992,99.60667171117224,96.09165930622598,107.62438632189263,105.27704174360352,99.4997918713498,75.73483077668445,101.15189987004992,93.39893903962421,109.21570477021058,101.60750279560435,101.36671864748776,123.86826472496601,106.24472287413293,124.7418158710434,86.71207030289423,109.1725947696025,,96.43808640045631
2010:Q1,124.69629404495016,119.51526669068733,136.46721858444738,109.14754141018949,95.1003012721411,99.63544030893463,94.77030602588196,109.22573225002728,106.97688262888879,101.11391849186678,78.15892223191827,100.08375084472549,92.49260871264141,109.2939167055635,103.01935693579068,100.9804552309831,122.78821684639777,105.99948409414822,127.55134177771481,85.62049968340642,112.04248568176213,,96.24303681827973
2010:Q2,125.87460122142593,120.12974872988349,136.15873965758715,109.64840807095845,94.97680217374877,99.8329921142288,94.5418032818277,108.66821614202154,108.48858718092909,101.11569936456667,84.22191158356758,99.27757882707604,91.8672581337293,108.83838227790717,103.35383431576838,100.5685451930532,126.20226399230448,105.02930216192993,127.72648552489669,85.25188152899806,112.47690092685365,,96.10581385775347
2010:Q3,124.70934101670696,120.55617587004669,135.26165932154154,111.70756776349197,95.01083371853265,99.48521615174639,91.64732845929885,112.47964385868289,109.77261725926617,100.41892249904954,87.18727825078396,98.56005239888476,91.83913742130031,108.11018434818392,104.37473135538319,99.73753694382236,126.28128682595079,103.38143123188648,127.65723453561148,85.52179206213272,108.89895507106282,,96.00350357213212
2010:Q4,124.21635722781332,121.50920088343038,136.36003194427371,112.59059069162821,95.06346688004662,100.01369068602614,89.95578311451965,110.30744394149391,111.5115519094828,98.98924331486924,85.90070984124561,97.73610404206875,91.45467889524991,107.4697898605992,105.01777248041223,98.97330904040543,128.44999750690656,101.16034838866065,129.24524353810267,83.97515376762622,107.27569286497504,,95.24413086922972
2011:Q1,121.73322052907788,120.92901211480876,138.55276549417866,113.0071500241588,95.53426852970289,97.78125380063001,87.00612936048518,110.43591047044198,112.43183576455706,96.99240658146948,85.81856336118179,96.62939898923622,90.61849265676221,108.4134143737565,104.59313590280966,97.43850102183431,131.61608681753813,100.86203571614828,130.25898263603628,81.49363576106506,107.96839039473144,,93.99747157154701
2011:Q2,119.4564088887063,121.07223573334254,140.25442896325595,114.57972647914866,95.69877437702367,96.2415539372402,85.74478964535389,111.29778547760239,113.75649934801497,95.80651574352956,81.4541110232723,95.38250227824581,90.19015529119586,109.92950460343557,104.75590988241785,96.38068522228802,131.2286453555002,100.8808847081198,128.3410231666779,79.95654951849937,108.33861303280356,,93.25041657910154
2011:Q3,117.48245750455888,121.82536070104221,141.57597369505459,115.7493866563484,96.10012048320111,93.1812089720886,84.00453222847379,109.07787508206151,114.09704941447373,95.10772874531163,78.01054159334566,93.96162976597452,89.5985749819881,110.69384050119416,105.7680066258681,95.22608360064967,133.85646959455352,102.13190406174161,126.25337452249057,79.6973847756214,108.00830430969869,,92.92382806197796
2011:Q4,115.87364857021365,121.24921285490488,142.31862209696766,117.42974025258788,96.14646406866545,91.23119616475402,81.51843952957569,107.26155852113921,113.07416531656776,94.78819742994231,76.32116014107518,92.29923009817482,89.2632598878732,110.7750486552793,104.85305918512685,93.32048624078857,136.44915965619649,102.34507141035051,124.79342056037288,79.47052934755138,103.80171210167417,,92.42250412635589
2012:Q1,115.87340426750043,120.4985720578001,142.90732590066708,118.81007842700745,96.32770866261153,89.99123749817969,78.91418336782078,107.45546702207916,112.10398131896447,94.82331315669109,75.99813298563654,90.84178534629893,88.43782063146102,111.17552512379541,101.28303310362979,91.75164261443926,136.18083549768363,102.9202359075903,123.48518891504533,78.64299738298341,100.0698542836695,,91.71222963229656
