column_a,australia,belgium,canada,switzerland,germany,denmark,spain,finland,france,uk,ireland,italy,japan,s_korea,netherlands,norway,new_zealand,sweden,us,column_u,oecd_19
1988:Q1,44.65901411804167,50.83931602975342,71.34396774914822,124.93316305091061,109.07291417305082,57.865405197056056,41.838268928833195,71.34539259094242,50.087068318844366,49.88283527254822,25.72886765928924,62.2296802703461,132.5666529603471,151.65472181293995,39.147706539156786,79.23580408203891,48.90482245839507,64.35793859929743,66.12442855403253,,77.23326148472569
1988:Q2,46.39360121313222,52.46948204391757,71.77422588863074,129.8680373492162,108.9618144314308,57.16747679641971,43.53427016158165,75.96993950027321,51.08193912895405,51.909491381667536,25.440071250653492,58.54601600305644,133.66440534652165,156.88429282407947,39.85708403974113,75.90044833164878,49.66304919418065,66.19475376842897,66.63288178639138,,77.95424805739039
1988:Q3,50.33709538870532,53.017749832713086,73.56223327806858,132.83150314047776,108.36558557665853,57.68621533661322,44.81684415742507,79.03206445454848,52.02701410849409,57.3744859468573,26.944843986649012,59.32912639372122,134.3459519072614,161.3608274465045,40.399159025824325,76.67530536617483,48.82644636657309,68.87399388765249,66.42471207143183,,78.80894297577956
1988:Q4,54.26637534824116,53.00344626992837,74.96557386012302,143.1037994838749,109.20181096899731,57.37928414419454,46.50690076479537,86.68822503511238,53.007163679419996,60.5191306690503,26.25633279938457,62.54097741573496,135.47577350368098,159.15508757921376,40.86044045471739,75.74337749721953,48.87433502708964,70.45456705308425,66.6450298383719,,79.80564919776977
1989:Q1,57.92130899139446,54.98107498423945,76.8907775432781,142.98058567265204,107.96213267550235,55.85575753319448,48.53198958446156,88.74736620841495,54.14367662620757,61.668799549298775,25.874149553267188,70.33268003417076,137.8223050462389,164.22908238342367,41.2784275528453,73.66057515788461,49.27338108749979,72.87284623890744,66.53660647103023,,80.95519781815362
1989:Q2,57.792041034860986,56.20543421980289,79.50642635732177,145.40473062274907,108.02366553888615,55.24481693069389,50.34731796005311,93.52991784145048,54.97085799600753,62.52883551457925,26.66083095107211,74.63107194031882,138.45962716418768,171.59463637906072,41.60133993903746,69.22742219137332,49.0777879113875,75.02934427053229,66.52506330318253,,81.84566759824423
1989:Q3,57.17719119678177,56.84789013102196,78.71328853828996,145.45482574840602,109.28289770028645,53.96122860204359,52.03907761140287,95.85597314208674,55.94097890326952,62.72169118161562,27.016908745824946,75.63174694006459,140.84589655016228,171.46041379459314,42.420864448562945,66.61335783723796,48.72931024700345,76.08673353215838,67.44385883283613,,82.78438351705631
1989:Q4,56.262654871924326,58.42100628133707,79.85522605179636,146.42164822783676,110.3858600171536,52.89816507545689,53.09142230393351,92.50865594973193,56.88478869704344,60.821452579571485,28.787269975499076,78.72426354462445,144.28238779137604,169.73553026748755,42.7768022391692,65.00327027776736,48.997286952316415,75.96238379228532,67.67743672405332,,83.50813326623826
1990:Q1,55.67842700436094,60.524044409548054,82.41321106721088,143.03723299408279,111.01329601340572,51.19406996377392,54.81714250329907,90.87161877703909,57.760218454578606,59.1767141016732,29.74148328382643,83.3631369994656,149.75518161819642,175.47899790390028,42.663770988482526,63.50315844515601,49.457348257308006,77.84390711589333,67.00055094471618,,84.50037041534598
1990:Q2,55.20026518574037,59.915539760588814,84.30116475690926,138.38476161815265,111.71817242207158,49.83867320157936,55.16930098444314,91.08581782830248,58.61264186242356,57.26271526568734,30.643891883076115,86.67280666987453,153.9596755589409,181.35338472221775,42.98424936498809,61.57605745888851,49.32593962473262,77.3156162391038,66.52749271341519,,85.21532303951415
1990:Q3,54.44734958637117,60.54053979400111,80.454852993388,136.47820486020464,112.77261003171823,48.73629200999574,55.3448324958885,87.91143617585175,59.189082905317505,56.165054190371926,30.540231380973008,87.42542745712531,159.34639548214966,182.6431483893568,41.93311749035638,60.66673780548805,49.33324789218867,76.46346822570743,65.94069415381544,,85.57015076309287
1990:Q4,53.321927916693866,61.39134786977918,78.31809382779522,132.3444047374719,113.03420772509119,48.35323394104873,55.87352017591225,84.2719761600343,59.597923524492,54.82627103680356,29.946023464941376,88.47947594231653,161.12310646578254,186.98452269272397,41.53042641897719,57.547703399145554,48.656238401142076,74.1747074297146,65.00077485824073,,85.39291136789224
1991:Q1,53.281246088788826,61.37754240691357,75.11409509357235,129.06176157322747,113.82780066685126,48.73058376049249,57.55652776529687,82.3476978040462,60.244729699277364,53.86636881810479,30.324472465333955,89.0795004605431,161.8596472542132,184.8948312667809,41.483629642148806,56.6388599392492,47.986411461918706,76.26443705541688,65.12788714508055,,85.46163786918764
1991:Q2,53.73664490570807,60.85610507374277,74.60594976991518,128.0938099018618,113.78568064429656,48.65047325920131,59.16702236349456,77.67008019932203,60.365467833890875,52.078768584589376,29.743850648476414,90.64305342840385,161.86075706688868,185.43393155739034,41.73876932409164,54.525908376078924,47.3912492855307,73.80003230474496,65.14827830037844,,85.4384703439738
1991:Q3,54.990782510646,61.928064586111695,76.08145919491062,129.6540045785673,112.97432177795851,48.88767122112339,59.39347181105475,73.48417339874788,60.08956612430707,51.4294029362009,30.33183757016034,92.2801989967092,160.72652803654807,180.49858450606558,41.606748358758836,53.94449807688268,47.116831567672605,72.88338412301408,64.6301099570439,,84.95464301086551
1991:Q4,54.41246996477177,62.99185416645131,77.47638025493359,125.60077146917493,111.95389781888989,48.98627578945563,61.34878150835683,70.85232375267093,59.53483084368671,50.95446242770128,30.6327633767874,92.87981233165104,158.50256163823227,171.56380351719227,42.62882191339566,54.42255293453178,47.100391206761415,72.94597698592348,65.16664588566708,,84.56350001190623
1992:Q1,53.967370462816845,64.20456439147412,76.8685772754604,122.0583999148552,113.4886271696011,48.627482952042385,57.42623427005105,66.98641748367189,58.05013549876747,49.86954574701814,30.33817739694494,92.4436358337429,156.4479658558906,164.10985268846616,43.95371387078284,53.43801320525437,46.89823013754882,69.84531516069997,65.18801166990971,,83.76166000529587
1992:Q2,54.09716252066039,65.5868267184776,76.2795786320203,120.02572364184259,113.10876462605118,48.10910225183479,55.27985499897921,63.47464661321785,57.486307476250694,48.12817928809065,30.00370060676869,93.00599862820944,153.47835924182732,156.7363312109283,42.231939516535874,53.18735792976762,46.947411052541675,67.68509340804653,64.68973155863038,,82.5995926432345
1992:Q3,53.911488021093646,65.54106892339675,75.48669296520876,115.57472130120085,113.72973326493681,47.459717895606516,54.052913379786894,60.40633113588284,56.931979080220934,47.34048357952191,29.721785616102796,93.9918729513544,151.088371989496,152.43098510610602,44.801132117999245,53.11434875105598,47.065360874882764,64.87439229465078,64.88730107668877,,82.13035854536238
1992:Q4,54.0810254756085,65.31061193224261,75.8490971305633,113.77454428021576,114.14502753715477,45.81260966141488,53.33930077509512,58.52258134559479,56.54223178073958,45.755657176397115,29.778574411509965,93.17429383810851,148.80423131635735,150.54537347794133,45.053533680450066,52.31124177056417,47.67825300317503,60.23801847592085,64.93401848721972,,81.57351631543025
1993:Q1,54.38962016413341,65.45788374234904,76.90228219426473,111.91842264977272,114.13026494118039,45.26673113758952,52.485647569871055,54.298956580237146,55.93339662641071,45.702443942353426,29.86106972451218,91.0243655407257,146.51639025594883,147.3450382922807,45.46640385222548,50.17790504723994,47.56899893564369,55.616531982945084,64.67810721783944,,80.83601916685033
1993:Q2,54.33648838104671,66.96909489614121,76.8080476472353,110.14683275916776,114.49658714143229,44.61227858429738,52.21504280121426,53.472290331820375,55.583581809996964,45.321294301890866,29.88845467131224,89.97751157703779,144.7734429419564,142.66559827102998,46.00933429778942,51.293647943896076,48.184868791382186,54.437915691338034,64.88504005917758,,80.45342599894724
1993:Q3,54.239005310885,67.05960215744938,78.04741223985768,106.17895612241868,114.98413538143194,47.03513039247193,51.834135214294,54.93101880651452,55.168261377687436,45.40766013333416,29.62599095552686,88.78075093067154,142.89008622776944,139.25362960343747,46.95977890989563,53.190171278500785,48.85385851144302,53.70477136139017,65.09326585672724,,80.18144342658175
1993:Q4,54.4872509387582,68.39558110809038,77.42680583183275,106.78978297668074,115.30321973186942,49.13978265733726,51.64349706751269,53.328286843954416,54.9329025206497,44.837927373790755,30.351601035898405,87.16807196419494,141.98726723583306,135.37633725477625,48.04745782783134,53.867629486711856,50.09555731892359,54.737950156276625,65.36597458036013,,79.97480896500348
1994:Q1,55.059210537173506,69.06416768629596,77.73726034406755,108.57105484513205,116.0825714051868,51.546144900897765,50.944463667096464,55.9175789477471,54.97340407449912,45.509919839921345,31.210001927062745,84.2535267642206,140.91338086348856,130.68630946257144,49.093203665651764,56.17349491760594,51.29484671675428,55.338627988869376,65.5583990330583,,79.80517807562488
1994:Q2,55.35675906973934,70.15604473779081,78.41974584000894,108.95777119306995,116.56626141535743,50.98135986747203,49.67123054295899,55.223724039906465,54.713896586340375,45.633642620084764,30.43633686613915,82.76155436154514,139.76688895631005,127.4762551151383,49.50958330990268,55.3966783363728,52.67659580886392,55.763273821361366,65.55817483724904,,79.4992661774366
1994:Q3,55.99569450156299,70.64887165544489,78.05783895512327,108.76432792889968,116.89997935699897,50.34098970773643,49.77904794699591,55.16461113411579,54.25617480377003,45.571821803958166,31.118817806399914,81.23915298315814,139.4324033122639,124.80486093181753,51.04345018049861,57.47117194103252,54.70100262669455,55.86868666600114,65.21944485418624,,79.19924200766248
1994:Q4,55.52075816128557,70.42583500878628,78.28090075298367,107.03930637427202,117.04065255357364,50.5100151123491,49.5922168362469,53.786149217981816,54.22772116889615,45.645255740085574,29.498952683544037,80.52878456271567,138.71470031324174,124.03535912188026,50.46921037310852,58.859759420787725,56.00870518896912,55.49411104439967,64.90891526589823,,78.89100358246
1995:Q1,55.67879287397562,70.96321254490806,77.42427076787875,105.16397133481532,116.77874071941304,51.34896473631949,50.099143655374164,52.35308196440758,54.043393385200325,44.779684556448366,30.804500690943264,79.89177564206123,138.57338742328923,122.48388262437409,50.25541772100029,59.72094512761639,55.93601524559842,54.72127181596384,64.8115953611286,,78.63698461037664
1995:Q2,54.65152817605723,71.35473504279888,75.26811386764201,103.45977740989889,116.63141562753765,52.91664796250837,50.35904375995228,53.02307849230861,53.748663638247784,44.80969232115108,31.58785431423798,78.70602839324233,138.3124868073751,119.97712956013336,50.26179266186833,60.00202856382819,56.32029764382394,54.59990721450034,65.52492040504913,,78.63193908509075
