column_a,australia,belgium,canada,switzerland,germany,denmark,spain,finland,france,uk,ireland,italy,japan,s_korea,luxembourg,netherlands,norway,new_zealand,sweden,us,s_africa,croatia,column_x,aggregate
1975:Q1,39.206958509523545,44.938664224443094,61.91408366088381,93.5762187844595,113.95733742778009,57.11477765043049,38.994341609143646,56.62163688143782,43.88830651886513,30.665480461505997,22.583818088361834,80.40743115031198,101.09206657310428,97.19486872345048,24.206583035239106,38.341146101875296,56.93328241950296,55.760924396798664,77.76445535165867,53.67792151800243,91.82957917621754,69.3677796512344,,65.09084139435765
1975:Q2,38.63414353569654,45.6631498674652,61.66660806601849,91.0985135924386,113.66692240047414,57.83413819919866,38.01492347344491,55.882163873941124,44.47292692495638,29.31582128375126,23.054860006808855,77.21938298236782,99.61894684193201,96.4657699366197,25.84313762899621,38.76699958440785,55.8953939485987,52.88092643479848,77.72931599302517,54.27636449898958,89.34287338159278,71.66151510850783,,64.79283862207582
1975:Q3,38.60992737808683,45.60715674303872,62.19662790696313,89.25585970790996,114.23157091746472,59.09043578678471,37.26089202286319,55.3994566839159,45.19873445304363,28.77138153116718,23.36425702714877,74.08489017803971,97.97510623376373,98.21369722647584,27.337776261687,40.121580000447224,55.56156673715452,51.70396121286481,77.97502178070282,53.329739105514804,87.66836960144671,73.98789439835414,,64.14166011842623
1975:Q4,37.85537994712549,47.278797433663485,61.74998139964946,87.549000439964,114.4223559648106,57.82372642706921,36.826242148880375,58.86696952776405,45.943709350422616,27.93868389335496,23.520810191933105,71.31255994304149,96.06024110428922,99.71556400812717,28.665557378209584,42.93772221041626,56.21857394399774,50.73019929659317,79.48859240582894,53.35805478714565,87.82211943407653,76.34540880241848,,63.875399822876865
1976:Q1,37.996273457125604,51.54604107158357,61.307811153259486,86.01799277564504,115.0043317348489,58.18069862926022,36.37616141120753,54.57762027346109,46.46346391890031,27.86834648079473,23.54439229101545,67.91675221639629,93.94124626713679,101.5120913188766,29.83341748206972,44.71431449521022,55.12675184828836,49.318205907911214,80.20196002722622,53.24200462981889,87.45503788669633,78.7324625024922,,63.53862557229037
1976:Q2,38.255832285198885,51.89673654601455,61.97790746669364,85.10822179535513,115.67189607257804,57.509103401776194,36.17480806245529,53.272251512863136,47.152557438145664,27.72698244125457,23.598917798264736,64.50250695014378,91.95026844493584,103.97159356041794,30.97295996784099,47.64372420593226,56.459092288333544,47.95599324589952,80.4800696962111,55.051908321467714,85.6865936104811,81.14737388071866,,64.08344434105956
1976:Q3,38.35635889353218,52.995945885007934,60.998290548000945,84.19848217788564,116.25393479383315,57.35998298106985,35.90353816825683,52.90132643622244,47.729045303631054,27.294537369866696,23.690510313830586,61.841132336637614,91.03776004942813,105.23323746873585,32.08652983639861,51.02829690119116,56.65581569459829,46.96262835791909,81.13964806487584,55.13308672635813,83.65504379082086,83.58837706848867,,63.96777766411909
1976:Q4,38.001995035825374,54.589168075908546,59.694895618591815,84.2914899868169,117.62584247488148,58.38597294457033,35.52886621519953,52.25228094909126,48.25944630991946,26.5230288596061,23.782038570480143,59.6769315912152,90.11479409730104,109.6090942633897,33.174649468022906,53.27101737228492,57.64741298235045,46.34321729504035,83.08713668521555,55.05054150761723,81.37652987770326,86.05362374374398,,63.94332631623441
1977:Q1,37.98770817809699,56.45735936850295,57.9051583894733,83.89132392707666,118.66360822231366,57.242547338214,35.05807068514645,50.81476245461217,49.26847291004722,25.796436263887816,23.539190025828177,58.32615863792105,89.15294188310625,108.52452929213928,34.463682505895285,59.29997589655356,57.53451659581277,45.641211683872285,84.74353753054179,55.57004540200807,79.35526597952956,89.50883383916312,,64.04952535733386
1977:Q2,37.866317397343686,57.41131600112098,57.21084148987418,84.24607371529578,120.12792850911487,59.509079310210424,34.66616914801082,50.391209948830095,49.58748847367555,25.23675909025779,23.874864195788938,57.47589737457647,88.79025744032914,111.94407168163542,35.403771815799075,64.65430320715639,57.12688013771904,44.380998183186925,84.91063026112158,57.18399458562576,77.81502995291837,91.6395156529315,,64.89977030467385
1977:Q3,37.74285986455172,58.38747418182637,56.411648822931525,84.72775074861437,121.60068944044251,60.496949268576905,34.402419923666365,48.52501185247455,50.06000780389239,25.181550468809466,24.420416711082503,56.56095699258054,88.68129585593488,115.1669021178529,36.21463686249532,66.24046623762206,57.2970446453278,43.09740089488658,85.06745074310238,57.66704804364405,75.84944225775146,93.35363347664634,,65.26599483160538
1977:Q4,37.52154233007933,61.9236580181188,57.29148573262801,84.8719642248014,123.39204346032426,62.45012385302113,34.720537300797425,47.63503346915407,50.616038432854836,25.772920756880552,25.21904067898277,56.26793947250776,89.14810869748968,119.6015587113259,36.951980415432004,66.60981139129697,57.369532024691914,41.534606369942665,86.15188901585863,58.96246242332865,75.11807963146975,94.62414589656838,,66.29574865608417
1978:Q1,37.79233917964985,62.0181629066079,56.956637747330255,85.7538447282985,126.28096377938228,63.5531799992322,35.7161339657748,48.095091913463335,51.04660932447034,25.9453174296994,26.188646384129605,56.43100452401529,88.92535406479513,114.91430575680039,37.23314158235437,67.73099705503213,56.63973475395054,40.806686137803624,86.02855153826783,59.762370774267914,74.72849483563525,94.9911827764399,,66.76594109754792
1978:Q2,37.569081493038844,62.84884790422485,57.19673603964978,87.04657095349292,127.57008748689425,64.8885491749147,36.33753326639508,48.10030671837304,51.20547134971434,26.409983213337124,29.612928332282486,56.693315689616654,89.08364477446013,118.7130721763606,37.82626588531877,69.64295082152272,54.57660437738646,39.85883710211911,85.50929082565874,60.949991379978094,73.45086882696569,95.49268952302212,,67.624582282892
1978:Q3,37.546178826079185,64.37859375366315,57.3137676428388,88.3638745630153,129.03070317198734,65.15351795504631,36.67856274989962,46.878414546594485,51.32002456785904,27.381666257738047,30.747628478573123,57.392648514037845,89.33152839611299,122.16680219732608,38.337776793608,65.30545364724027,55.54144215606443,39.47205652111777,85.49879172888102,61.69741479693717,71.62621584227435,95.69039569606996,,68.24750142921127
1978:Q4,37.07468271654141,65.05003952554584,55.93647370544548,89.30761064399931,130.44495116202927,64.3305537370307,37.09039911899502,46.565780838222835,51.61788558799879,28.69690159599404,28.739102026267737,56.73786814459976,90.64541027319342,131.52492480694238,38.806741331209494,64.7816506769574,55.827707208186,38.803273131188,87.12496536472997,62.109749444840375,72.81008264896033,95.5842135543518,,69.04892004147433
1979:Q1,37.15952270970021,66.66773117389532,56.12757104855758,89.81475784285415,131.0012782425922,64.33311721766891,37.79121176654205,46.87127228171125,51.701809005669055,29.94489426581363,29.07634206157707,54.343066369188776,92.01033205588763,136.5002553963993,39.234176992321736,62.935550360678484,55.74404618550426,38.44064874160027,88.89555769289032,63.72824938567913,72.40673309741632,95.5590791903081,,70.08954318445903
1979:Q2,37.072113011089094,67.12944231130837,56.92773274631826,90.26391144553497,130.44371307164175,65.73617972926644,37.840602360617105,46.349658280786116,52.07597763878125,31.237619558253183,33.810351269668566,53.974016061992636,93.22891124775495,138.24250943110607,39.58181270103052,61.51388862896151,54.94657961321078,37.34995036473156,88.38692096573838,64.02677192711504,72.24300724307038,94.70114851089357,,70.48358177118648
