column_a,australia,belgium,canada,switzerland,germany,denmark,spain,finland,france,u_k,ireland,italy,japan,s_korea,luxembourg,netherlands,norway,new_zealand,sweden,u_s,s_africa,column_w,aggregate_hpi
1977:Q3,9.869825905350604,24.236551926024944,20.324348345769703,46.893352538019855,62.786989795918366,20.928074012053944,5.1737890380951645,15.614935505788624,15.910905573585598,7.287086149683756,5.269236141162953,8.452196441377543,63.456507521255766,15.524081110407154,13.510801164695307,31.51173258414231,16.6117346099189,8.660511666549363,20.91722468096639,21.462177264518,3.564649486857768,,26.99232259900584
1977:Q4,10.055681906597485,25.941224144715065,22.239229638664263,46.60034968272262,63.99872448979592,22.00905205982693,5.462131546865657,15.63434279435392,16.36969596882396,7.5091409599707095,5.65474525340911,8.700456751105984,64.20863309352522,16.558959491763666,13.907096306701307,32.40272234453931,16.88839213562372,8.667667559430331,21.589025686777443,22.370171096864166,3.5903870282791237,,27.773543137118256
1978:Q1,10.209981129954604,25.973638415903572,22.674530811509488,46.82256160063558,65.27423469387755,22.85153163313409,5.849685066904475,15.866593515165839,16.74411543600201,7.775505258458793,5.9648709073187085,8.982638223200627,64.94440810987578,17.530881126150113,14.073841883767873,32.8285445246335,17.0007793709874,8.66275909646397,22.20133586502033,23.045789687785298,3.6289933404111574,,28.386117281677365
1978:Q2,10.415722877053318,26.77154667542361,23.178549312833848,47.843057739224776,66.61352040816327,23.63334418165537,6.177382500753712,16.199486406311205,17.21263374943345,8.120632468184724,6.6717825770763115,9.298740857661475,65.86003924133425,18.86016905620099,14.418207297834961,33.798590718538726,16.961957713167468,8.69038708441158,22.855942891182934,23.771832972843903,3.6418621111218354,,29.09913552891379
1978:Q3,10.625675715033054,27.7214603685125,23.707114491401686,48.795634105740405,68.01658163265306,24.30588038982784,6.4970531226543935,16.07264403144229,17.73038352215822,8.605337357021591,7.11534578136095,9.648764654488525,66.8901242642249,20.36705169287471,14.754521469566168,32.33016366013349,17.3832001004509,8.79218170815637,23.485086631814845,24.590583482187327,3.7190747353859033,,29.84541295607535
1978:Q4,10.841381438496024,28.220459305612458,23.970752703028484,50.43276331759699,69.48341836734694,24.515272019959387,6.804083441918856,16.34308292473191,18.257784196272972,9.223986518410197,7.0490978117824685,10.032709613681778,68.10006540222359,22.04461369495727,15.10599508482935,32.620066309211275,17.489275041801097,8.928467986954708,24.086832059683207,25.33768968059126,3.860631213203359,,30.625445227381256
1979:Q1,11.017271345922007,28.929207519107763,24.452596822908045,51.08370170257487,71.65178571428571,25.189422404786157,7.206088032171166,16.514321617708156,18.688502167129034,9.836539977761552,7.441484255759373,9.80835175779743,69.39175931981693,24.398106095118916,15.422868806807015,31.76536419307178,17.615374138332616,9.074656754706398,24.850118718333736,26.468558725158797,3.9378438374674256,,31.600987837427297
1979:Q2,11.23016245033013,29.658505805070114,25.35799775016067,51.405932887289026,72.99107142857143,26.183229400293943,7.488649273778383,16.673557577823313,19.33507486497765,10.545680683434439,8.706852910517597,10.32130323005109,71.09221713538265,26.265425343932275,15.781816960564829,31.19613846387664,17.776044143818897,9.157975595640595,25.356286508762828,27.136884597595405,4.066531544574205,,32.433786151223295
1979:Q3,12.0705379466292,30.00067572724067,26.565353440714265,52.92581482727588,74.1390306122449,26.74540137666598,7.709225024794955,17.178097201515772,20.125785800451485,11.225932898325437,8.502389843098866,10.929340052998919,73.1687377370831,28.116740313970976,16.129639834874563,31.1969769867395,17.95021594654911,9.281214988947736,25.75094144743444,27.77261271515032,4.233825563813017,,33.3263014241292
1979:Q4,12.879706637758224,30.438736575021633,28.197965960303407,54.61477781131363,75.09566326530613,26.64931828235723,7.873018268968947,17.699988398454515,20.98191905204377,12.027826704971462,8.819971484050688,11.632462226640914,75.42511445389148,29.967506573552306,16.498339360387437,30.57499314287744,18.248441985486846,9.43327390360476,26.037248435019816,28.517242347550788,4.4011195830518295,,34.288704771144126
