column_a,australia,belgium,canada,switzerland,germany,denmark,spain,finland,france,u_k,ireland,italy,japan,s_korea,luxembourg,netherlands,norway,new_zealand,sweden,u_s,s_africa,column_w,aggregate_hpi
1975:Q1,39.1112608910707,44.58959044417692,62.354021075589,94.70947238207594,114.04706145273826,57.23773044866714,34.160045752186036,56.44728669906208,44.22858499770795,30.538837741995504,22.28162986826717,78.50566644659978,100.85981118822687,97.3949511727766,24.178830288266294,36.4005795943816,57.0226834772185,57.673880448403374,78.75076808658152,55.27865430243343,91.82957917621752,,65.70255281346506
1975:Q2,38.59085515276702,45.612103036837155,62.309895151835825,90.78059502384878,113.69861152639679,57.78043041861417,34.93605623490514,55.63656859660676,44.72442090466263,29.503309715479364,22.333415438080962,75.69813044968485,99.40705694495634,96.52211322899285,25.81572802811533,37.11061457265632,56.2763297420461,54.56234417692286,79.3335060572432,55.05286329086295,89.34287338159278,,65.15415732775134
1975:Q3,38.563451998588185,45.92620719313245,63.255315057411714,89.11726684848854,114.18027772396269,59.00042834215342,35.515215016328604,55.74122186902692,45.385671156100976,28.980177265258003,22.57410978795093,72.93065887042644,97.78280607836948,98.05748796341427,27.3181927152194,39.57893313394031,55.754370912010124,53.55815239873626,80.00189047673456,54.56610595463875,87.6683696014467,,64.78898084899296
1975:Q4,37.79681195410026,47.38102086026998,64.35653869432782,88.25561342009927,114.42536136767977,57.77448296102762,35.865333334788374,59.04101115105185,46.05895438807624,27.965554297473336,23.106707934011133,70.50398906339669,95.85592058860117,99.41856968965112,28.689736973764024,43.269387438726106,56.08497793052364,52.655929611516086,80.68063823574239,54.73677732683178,87.82211943407651,,64.66854546579258
1976:Q1,37.91819197021009,51.16584154079237,65.17617100765095,86.07155947314286,114.84510971967688,58.332642015675596,36.124374889982796,54.387825791841166,46.44836429867733,27.858477374437058,23.27928299172664,67.43932551623529,93.756118970774,101.72803733059854,29.78062963389887,45.6324792986895,55.21561306862034,50.99675783559779,81.1942521623788,54.79390585835137,87.45503788669632,,64.4784727405508
1976:Q2,38.276860741269815,51.85385800719171,66.65117162269976,85.64355304605418,115.62558002978005,57.43868243686676,36.156402264907015,53.037630557025864,47.39108280523883,27.789096527042545,22.821517643392013,64.32771952176684,91.754689857475,103.96183859006572,30.961451437682893,48.03581827460716,56.843611046774704,49.47198509731808,82.16263304609033,55.907274836006145,85.68659361048108,,64.79698375131144
1976:Q3,38.33278803434713,53.32665339813311,66.1318126957099,82.55300995148714,116.23802826873509,57.26342210985801,36.05541349805486,53.21556240527687,47.88129173793192,27.44950355275882,22.865122876255626,61.93786265118755,90.83054936597547,105.13839132829547,32.09753217628904,52.125426212644655,56.83849616182001,48.64483083086122,83.22066891829893,56.41252392135115,83.65504379082084,,64.88169214105223
1976:Q4,37.98600087980959,54.71858570079213,64.80307266904629,85.80063120148547,117.37975079328693,58.343632115012404,35.790242822490846,52.45595375823151,48.36050477054832,26.471368635196004,23.401172121523814,60.019324273635235,89.92311957109312,109.32538250011753,33.19768636381663,54.89815569337026,57.519165753294274,48.10767977816429,84.33967284033511,56.47182610837208,81.37652987770325,,64.91507841336914
1977:Q1,37.926150445436576,56.0448211168348,62.419194006215385,83.66436748214376,118.4898277044115,57.41535990814771,34.60242192827287,50.60087433831031,49.53671820003455,25.92047700058947,23.31834744269146,58.85344365999872,88.96331322039148,108.64719246971251,34.481869946514536,60.57432479704931,57.683162215970086,47.2425905096904,85.82334457179867,57.100625679917904,79.35526597952955,,65.02569185768238
1977:Q2,37.90573310824129,57.43099325279924,60.99849686691996,84.55108093984389,120.17036746009732,59.395366771291805,34.55749735132162,50.17578421681549,49.730458352708595,25.352614601798297,23.028785309930438,58.297561225411236,88.58888942092702,111.90755475443201,35.408721589988595,65.17533268528787,57.44292385577135,45.78018629793903,86.65992987530798,58.1247961706295,77.81502995291837,,65.62910002190708
1977:Q3,37.7368047132114,58.65018145369508,59.42516420302863,85.30717216303412,121.58823603071048,60.42915645642784,34.72550627718916,48.76310041809925,50.15797612959307,25.318778019496225,23.547832470511803,57.80967053047521,88.49267038619969,115.0784366968655,36.21147032622088,67.70892261311197,57.47377555728558,44.62152273950249,87.25180752844166,58.92964652531027,75.84944225775146,,66.15269152053685
1977:Q4,37.54063751236609,62.07634529062416,63.94601464782297,84.80500397219768,123.30158434460242,62.399398486248074,35.02366180907874,47.928249842866194,50.77195249387569,25.705459466223484,24.862639686078555,57.76906858079966,88.97081655722954,119.38687449000481,36.91416598106899,68.5626795271674,57.26191127496354,43.10814252738008,87.4268331503364,60.54173503887459,75.11807963146975,,67.42900502799763
1978:Q1,37.71238681263674,61.614863009605685,63.874048077781815,85.39588108815536,125.85984596667971,63.7416945061079,35.93410523207566,47.818888483994016,51.187032192694005,25.873565475849464,25.973002944630444,58.061985076208586,88.74833522831173,114.88126557110166,37.264851302452435,69.20013601313975,56.553392300526504,42.23583427453927,87.12986204530054,61.35726753936448,74.72849483563523,,67.87546516752069
1978:Q2,37.59505943931433,62.928821140375604,64.34216904131327,87.08237666404219,127.30977000151499,64.70635431712012,36.38152759451874,47.91703419383668,51.28657067266382,26.54382248809676,28.51489658599334,58.47972277118611,88.89416350697164,118.69206454500309,37.81488156941293,70.28195200361556,54.82978294688231,41.139226916512854,87.3064118271372,62.01887026570286,73.45086882696567,,68.54937760566425
1978:Q3,37.57397756908114,64.55645811436685,64.37439280262357,88.2699603938864,129.1430981186721,65.17614207625526,36.738619430749324,47.03973313287804,51.40474631192262,27.560831004388685,29.60842376918694,58.86688356470898,89.12964226160094,122.10462645608341,38.30853296283029,66.75648081795063,55.7777033377459,40.84071436818026,87.70455055279365,63.03661492485857,71.62621584227435,,69.31467195044678
1978:Q4,37.11563775208273,65.18037891691004,63.57944320167003,90.3165532191923,130.88699710694675,64.27525969230355,36.990421593515336,46.99528917754184,51.60223659429948,28.728940804587303,28.39273989440884,59.222006955142234,90.4405948258415,131.37433668031744,38.785211285135524,66.58515270302362,55.669122861315586,40.27802620139298,88.37878904371361,63.74261554865726,72.81008264896033,,70.32869613612323
1979:Q1,37.090628127454366,66.32518653018705,63.72634100909735,90.2220093651976,132.78541253769413,64.47519215443654,37.788459488741026,46.497308880981635,51.56613615347869,29.855976974755134,28.861704162144278,55.9171114037032,91.80247931445948,136.37845777036844,39.19186026831075,64.28934262916773,55.4723649633229,39.83435983705837,90.04425547637197,65.37060687863372,72.40673309741632,,71.38780159273476
1979:Q2,37.00597815767378,67.31332361654866,64.51079940998183,89.65108630500353,132.44806866845002,65.47161663730925,37.81412281017757,46.192246693994726,51.792413906333785,31.24352074165797,32.49735482520033,56.55225843775116,93.01844097973442,138.16636161984363,39.55500832431024,62.20565994790955,54.994260977391036,38.54940417541951,90.21178825919267,65.23289566729665,72.24300724307037,,71.66292044413552
1979:Q3,38.791474109765154,67.2278051844603,66.24628445947565,91.25140487461358,132.0293019193416,65.35217063683233,37.49945892655915,46.64508975148568,52.15024491101701,31.244132430117933,30.517567703423488,57.338896044051786,94.45019614757524,144.18841186651784,39.81812133458942,61.266647656597605,54.66453034304743,37.22346308299224,89.46394655736513,65.14804765458672,71.60570008824739,,72.10166930394898
1979:Q4,40.46579790267885,67.17546357219778,68.78122636173455,93.16748176614404,132.2930095644366,63.627540458399366,36.90585156450868,47.06699566485497,53.08924584031166,32.103762756324606,30.402402871542527,58.15940301764791,95.69525511513935,145.82728259636158,40.05885975456191,59.09353139326911,54.860727568885174,36.491794607910215,87.91956362461315,65.31663386979109,72.82159346350265,,72.63156479081105
1980:Q1,41.52194951274288,67.35404835239511,70.27321215619516,95.69923922988146,128.93358903657762,61.07947167610046,35.46800698511072,47.19730683775588,54.80769123718296,32.578127776645175,29.917505117830366,58.274956481432554,96.61933676199544,140.47992376154082,40.371387722787496,57.02288159006645,55.06627615305279,35.726841312022316,85.40210837429707,64.33733068631923,71.764869780684,,71.9863102416065
1980:Q2,42.64843052047697,64.51967122790687,71.47605035784575,95.321200467614,128.57471617000743,57.34622062721139,34.89604825099654,47.87902620082927,55.27089970540176,32.46689940617862,28.352444639402496,60.67074876082065,97.61030431852872,141.35684251031904,40.382476275489566,54.05089147498204,55.610769627745604,34.96104508795962,83.19139352523153,63.50797898624894,74.1444816182287,,71.86916301448713
1980:Q3,43.1406577257696,62.10219404597038,72.86953326832315,96.01364335873683,129.23832373528492,57.35562285471706,34.29245358425895,48.449176702410554,55.6258630897202,32.70948149783193,28.186026145049496,61.634906264812656,99.37978773508229,139.9085219424745,40.19427697878027,50.57744241238153,55.28746126275375,34.95508546105599,80.91379617028687,63.82888765369937,79.10265492306065,,72.30592610672235
1980:Q4,42.81958826505122,59.46916254936397,77.27433494627243,95.83033278738392,129.94944023479462,55.73419803197043,33.72791767431367,47.83531123528977,55.59521612876009,31.89769738919674,29.376214305080918,64.27989410408941,101.21933666442476,137.51294569256063,39.92448810969463,50.36310541046679,55.592891660730785,35.13114901623606,78.53546153374928,62.85887576946101,81.8357124933677,,72.31464350967907
1981:Q1,44.96488702781368,57.41860178783051,82.43114046540403,97.886271754488,131.73483989655102,53.60413408939204,33.455104763569764,48.63382769358718,55.21845035467495,31.569633126181337,29.500555762764876,74.31084293503608,102.50598935231352,144.20766223022932,39.67129235724707,49.19309216984771,54.950121272354394,35.642665743080975,75.39378011370346,61.61281913233962,86.06518187005747,,73.05493113924278
1981:Q2,45.27625634580084,56.2811878130885,86.70483469235644,100.87211488420304,131.62690439331377,49.67700475660835,32.994096267258364,48.61735233499595,54.71164747949655,31.391245667182613,29.249761508020683,75.5266122332213,104.46713081180621,143.5416543817075,39.0362704616917,45.899832131942915,54.28082632185439,36.743996156320804,73.25110474968886,61.54942805845721,90.38938129408001,,73.37419436216499
1981:Q3,44.02631312687823,53.95750431551646,92.37353624772379,99.02627413439254,131.39987926722944,47.24499139599739,32.45070361642124,49.9865587196636,53.76043050701051,30.84230858567097,30.43771123615728,76.20891454177455,106.09792149551838,141.53822223758186,38.13439618819818,43.51476036454888,53.164493842203015,38.264834676003545,71.33181373863634,61.55925984801138,93.62757805089083,,73.5327033738139
1981:Q4,44.866086871722715,53.497475217727015,88.39777943420559,100.18612412720304,131.07109644249007,46.737116372167094,31.889187912449284,50.48166317449849,52.97759228229926,29.674708283463318,28.22632740503182,76.2804527759304,107.50246563400268,140.93143245890232,37.11742346784786,40.62546838157723,53.4619838598558,40.379048392527494,69.70185148882294,60.95808884825,95.5704462877187,,73.11004585994837
