column_a,australia,belgium,canada,switzerland,germany,denmark,spain,finland,france,uk,ireland,italy,japan,s_korea,netherlands,norway,new_zealand,sweden,us,column_u,oecd_19
1977:Q3,18.759228720326263,29.082354829262975,9.182935461038543,39.846198336290634,35.71501883727427,26.445949806533452,10.543970745375223,16.257076829308144,22.125430787919914,12.259306704920316,11.492529248107518,10.293291381498571,48.146357071240736,4.303826646120715,39.806835825307424,15.40111215593814,13.173840083926622,18.62657770546259,22.2196544960432,,24.05142262357028
1977:Q4,19.146185561395193,29.508089454239844,9.48433796681827,40.17146248400861,36.194877764956935,27.094959262121684,11.072343309689044,16.710693597713455,22.870372342516625,12.98006243753668,11.921592864306163,10.706201274585112,49.154633461549714,4.629246881843361,40.51194294836269,15.833815733304254,13.624057461026599,19.155647792334037,22.889658878528664,,24.693257931045103
1978:Q1,19.801421656319345,30.09746392438789,9.893260218070521,40.54444622236215,36.65384361684158,27.815174286458326,11.680950581805652,17.168400175685466,23.847566215672916,13.26931344297593,12.380792884373763,10.978635743435403,50.23823767593305,5.015116442339598,41.1684920101323,16.32891107114391,14.13350611870424,19.724875984445603,23.31286089918148,,25.239252834488422
1978:Q2,19.909765795985646,30.525758285465844,10.002919708029196,40.92168480556092,37.200461971341305,28.404575093551667,12.210611369850803,17.700540691437574,24.346096642424435,13.93403572531123,12.8354694341745,11.441259791334414,51.18478465859308,5.380623154666969,41.82627629369184,16.695152754718947,15.443283890299854,20.23149266990712,23.963774245089134,,25.845570613450402
1978:Q3,20.808439092998263,30.979617613723168,10.173935027177349,41.32088384230779,37.83490221724058,28.98700950234941,12.714394429934387,18.260587385256382,25.051018263663035,14.568501250278604,13.307128018430557,11.95099263217199,51.99526641354166,5.72569548817629,42.40363331862884,16.99150160079211,16.680171373602704,20.67906851772749,24.468761097661684,,26.411856460898186
1978:Q4,21.30773005215772,31.427459774710048,10.498205854579792,41.74171015101006,38.56408460157954,29.596354465239905,13.190638788364083,18.88623757624763,25.97202347319246,14.96155235020485,13.769347154396788,12.518382295722086,52.66243146108083,6.071748705515459,43.034816530012634,17.247796006444638,17.86837964292843,21.031184641777696,25.01109971730573,,26.979907488276783
1979:Q1,22.342965073283068,31.729582751649858,10.697505327817476,42.150836409944816,39.388898138784576,30.24824704438344,13.578050251001669,19.544182103348692,26.577326166898295,15.526231705568323,14.248992190611666,13.115895992362637,53.185491157642716,6.418684720062085,44.05218056995927,17.05494909798873,19.004058788967463,21.30500754017526,25.64638159942029,,27.575285012572383
1979:Q2,22.508831577356066,32.267630992289966,11.212631841727516,42.62705428487545,40.14302711316013,30.793903035393058,14.03590361713503,20.245618450061727,26.989590580544338,16.10433734004593,14.73258286229677,13.793616205153235,53.829409937061115,6.7234170895895415,44.3703825269679,17.343071367109058,19.942783802137683,21.730595575049644,26.051374641617524,,28.066703797942115
1979:Q3,22.806798006702092,32.92632058923921,11.34107997265892,43.13684149339469,40.82810667037831,31.350333859601708,14.490583186952925,20.96198481514302,27.73756028228635,17.240942448364553,15.240851964262356,14.530293955354448,54.591928863413955,6.9866033172015936,44.328973255387474,17.713836703106193,20.78717302140968,22.307139283164403,26.727765096358787,,28.720944916109662
1979:Q4,23.580078335391566,33.65579217818894,11.755086894674996,43.679673317991934,41.46083521691221,31.94229026328104,14.936656720917233,21.735461859808826,28.557747678501244,18.85355073004917,15.743133228578685,15.339271650828662,55.450244715591666,7.187825084678779,44.12161604250857,18.183482301240073,21.552322827089906,23.040378522220347,27.45163330289089,,29.45960427049692
1980:Q1,24.27397006838777,34.96916837848336,12.053435114503817,44.211323643666695,42.60792346730923,32.57007030754104,15.318453806461116,22.660033952371297,29.413595922636166,18.847449513804943,16.03886682974854,16.220927032536128,55.33770443910093,7.328944140433645,42.101616328647246,18.811056512210524,21.770738990404663,23.93748517932787,28.229619092846253,,30.00782712452194
1980:Q2,25.196833814560772,35.7334303049466,12.412229642791496,44.83602253747229,42.6739195334803,33.13666539110654,15.789884877428435,23.440874711578083,30.339026050037766,19.594378988151536,16.669773069884425,17.13679332286069,58.16096279012935,7.576676717212971,41.88359135083895,19.42528755203972,22.459760069593983,24.698649098223598,28.406110541353698,,30.68501392145107
1980:Q3,25.537840802172365,36.48612790577852,12.699725526075023,45.50941511395065,42.9415628017518,33.765815557882235,16.28251496174902,24.1649452423621,31.353242043864455,20.249002841238593,17.428818639651006,18.089138259304974,58.66574295815784,7.929682011533274,41.80475966741795,20.083669303134496,23.270797601912857,25.420129020650393,29.24690034132149,,31.35437438857382
1980:Q4,26.3358272272881,37.16516753767015,13.11248785228377,46.23081163185297,43.49129507543343,34.47413910778069,16.787955556748997,24.87467120369963,32.25469451041664,20.766631853011084,18.27810171438222,19.095757544466903,58.87185385092842,8.389705454156179,42.08219301368687,20.79926819515039,24.22898843358821,26.05173084366487,30.48068125185248,,32.1837669508372
1981:Q1,26.750034306565645,37.842408715705574,13.764684532091222,47.15481707873346,44.31744180534067,35.061786353646184,17.323034773064215,25.271259671192958,33.36163095423758,21.346765704174995,19.91832694165852,20.31882467789623,59.904122149180864,8.95518707767681,42.907205878657045,21.757082200103667,25.75589570708317,26.63036598127443,31.060622329112018,,32.92239490967717
1981:Q2,27.754124945381893,38.4243047647942,14.18994817403881,47.90746633876088,44.93386745081808,37.21624261284567,17.88035826869159,26.01710516342064,34.81900372850323,21.494941060080468,20.72538063111245,21.323714049533514,61.95760543655267,9.436132231928893,43.44810722123706,22.4911323392938,26.642595263740343,27.17735132181366,31.476581580333633,,33.68395969608085
1981:Q3,28.417001806372774,38.99013452397255,14.517922545782048,48.64491083692834,45.34451240671053,39.131156834612185,18.465256037158323,26.817766393543298,36.06899898936485,21.807822438358397,21.40949210732553,22.27746297127249,62.04389591769214,9.833988862345905,43.87886762336034,23.187724235155375,27.4383294848571,27.69276361066827,32.59290663479312,,34.44534067520295
1981:Q4,29.254135020804828,39.48804909546084,14.936333173767352,49.36726106734997,45.6009211916437,40.818400324991465,19.063124813581364,27.700764830006,37.071260446598224,22.636188374289585,21.91944867538159,23.19156659552875,63.13741063854668,10.171344394634641,44.432765572010176,23.856408921458414,28.17153631485604,28.150805728171434,33.04162183207533,,35.06747547695865
1982:Q1,29.709656191913357,39.86245684949069,15.435454057599427,50.26343700986107,45.70584118788496,42.42640147778807,19.81694626091745,28.784373616714745,38.51128176622346,22.83198343813381,22.01310502054112,23.859664281906852,62.93855651125631,10.44876616007398,45.01526252835113,24.41649868462848,28.814769388392573,28.547282213509362,33.40009365006596,,35.44738505318356
1982:Q2,30.941839864747156,40.31846938558267,15.615617757175967,50.879900616521994,45.83395922108681,43.48647401061158,20.424990712852953,29.731334627366834,39.74154201061368,23.58476647524594,22.380021345687222,24.765309752235694,64.07101260999367,10.727415154642138,45.47209795767107,25.040786931438394,29.277955260771833,29.039577386084375,33.85106599039876,,36.06348205241916
1982:Q3,31.357674073048802,40.79927061291095,15.754782917727892,51.407417548244915,45.985046077954884,44.34451475686945,21.02533232054088,30.65530194764724,40.25700649554763,23.56684471014555,22.774661409970236,25.711736182891432,65.26187759504782,11.005767130667888,45.69093587929468,25.655650635425367,29.64878782423832,29.61823456710931,34.4348508766302,,36.6273027619518
1982:Q4,31.888262291993776,41.264698381465706,15.721001653673518,51.846972956112445,46.10178814567671,44.996326063041586,21.596097329829963,31.585471072436697,40.43969904286791,24.12373831897853,23.133785591501855,26.712853847914946,65.96847475178593,11.263682645012315,45.87848033249982,26.264404541658323,29.929331577216008,30.276171132605533,34.830531871882506,,37.062414438495715
1983:Q1,32.438925670165816,41.79207954780589,15.58452570217276,51.904278459304074,46.18451557002142,44.59769308201554,22.255651469472216,32.60352360032131,42.03619826324635,24.391741945840923,23.482108710990204,27.897508905456892,65.09965673633975,11.50073814660191,45.164249677258866,26.793755913488734,29.489111446047872,31.027862386290902,35.31708143568556,,37.38375238524884
1983:Q2,31.991347918540043,42.267507746136374,15.766308496271504,52.28904339789423,46.403787233108815,45.02185893729413,22.778527108613545,33.479102641346785,42.549945827087974,25.093571360485058,23.874231355107277,28.89673269600082,66.96030831454685,11.785364126023449,45.34706632603723,27.41376797097983,29.80242305432852,31.751177739722067,35.80810790133494,,38.023539291668676
1983:Q3,34.47106684994941,42.75471324917482,16.678613258374327,52.70517847131564,46.75788699602887,45.65338313498684,23.27962074611848,34.269895077043365,43.15708823674002,25.30030516091701,24.333656508120498,29.846343990227545,67.69167071287015,12.115879301633885,45.54255644488095,28.033297087028146,30.32730364863155,32.451379745247785,36.71993725979545,,38.7719579852784
1983:Q4,34.49548271253994,43.2405858419986,16.596028037383178,53.152590465386645,47.25828038823142,46.47243312365007,23.723430836622963,35.02897209390991,43.89935482830407,25.718123906228353,24.78786198255436,30.752861879925135,67.46371720802459,12.498027372720204,45.89329563465532,28.671364025452778,31.044996632489532,33.13787781770796,37.62052319092767,,39.340178482667504
1984:Q1,35.36993377620756,43.710984257141774,16.654045552513544,53.66631309733017,47.90339124096248,48.441385300822624,24.05217590024005,35.50112581536545,44.77225643363827,26.3845403878536,25.505432312437794,31.51676290777904,68.06124975516227,12.929940772642006,46.37426871480403,29.386268956391675,31.96602495779456,33.78398081646872,38.694868872916665,,40.14235218476677
1984:Q2,36.28525925060221,44.22877640672369,17.33588939235506,54.162034628469485,48.462205002269606,49.09835236730774,24.487364959681127,36.208679983591686,44.880230664894334,26.791828692404657,25.96983557551203,32.39275904068323,68.73502943296397,13.31071941878213,46.853045510366954,30.01107598008707,32.99958930126282,34.49615475085426,39.64572550982187,,40.85885547381989
1984:Q3,36.52285191795379,44.7564491410432,17.507011241163518,54.67482577489368,48.93315222928521,49.654757943132104,24.965364494014278,36.92482339964212,45.73496369117676,27.23728726588512,26.444178016446457,33.29245355893045,68.94861194137921,13.642487963304289,47.28474922019794,30.61906560121603,34.224561988207114,35.27430406591991,40.46896068856521,,41.47323667358989
1984:Q4,36.86305620921973,45.30496199373342,17.93179190751445,55.20464878643692,49.34007065287276,50.074590779134624,25.43693732332127,37.66463036131216,45.94902386358657,28.45099405914713,26.860468558213253,34.220875873944856,71.6110528942225,13.912952453181742,47.76292437371828,31.216288466630495,35.6355267857971,36.14679763973791,40.9832836900249,,42.28501965701268
1985:Q1,37.9453845893652,45.86163770575724,18.221581406078784,55.77947187571089,49.683378900137576,49.64852533016245,25.871059042426506,38.48468305758562,47.01808891961327,28.629741464353582,27.04862755950256,35.31047893400931,70.44300613994962,14.123811572020752,48.311345015898304,31.63943242530748,37.91045163483623,37.06215399230009,41.22821257028397,,42.50350748161383
1985:Q2,38.29739278428198,46.46876195852944,18.462370540851552,56.33202001264927,50.06712594225988,49.947324492879694,26.450309137656372,39.21879721916948,47.586432757585115,29.635037680503235,27.53918560144279,36.200150013150946,71.24358918625138,14.446410038916516,48.76962237598825,32.249888313159204,39.38057300162684,37.961801944137584,42.25710631551917,,43.29672299062942
1985:Q3,39.08759104686962,47.07696069142398,18.605062274005626,56.8904292880795,50.49103145773983,50.48541990211285,27.135176094471408,39.92263677306439,48.893273252979675,29.75253530969245,28.145444159136623,37.02681649671824,73.24684115912294,14.8785071672193,49.16158547332177,32.90694130844451,40.8060272568728,38.83378467081291,42.1519612131315,,43.78054982794383
1985:Q4,39.78208493707711,47.719319787206594,18.948875021469057,57.45476247507301,50.94782180729708,51.209983862618095,27.86552901161812,40.60709124756242,49.52170121381091,30.6480449400339,28.81444753385106,37.805747323811374,73.90896526690827,15.408967815349273,49.53493902453382,33.60009805726351,42.19754104127235,39.7014896659656,42.798432157817146,,44.42400181237288
1986:Q1,40.53607199450991,48.70217479184866,19.207493289165573,57.95542779725344,51.436289951457546,53.075541162403184,29.07510574796534,41.0160249564068,50.045874946747055,31.041881822141654,30.141318946911053,38.28588963962866,73.51531264785753,16.036292171385146,49.87995206417417,34.469574047850266,42.686948881958635,40.59028747203722,43.40795269112631,,44.89866526458952
1986:Q2,40.67201516569945,49.273431420815015,19.284949299305,58.55982319462683,51.904134204774095,53.71029458250929,29.839966202867803,41.73630024798406,50.34375411429667,32.3255265299199,30.79952861536048,39.02489528084002,73.70952738058891,16.6489179768556,50.13832413166859,35.17849305427771,44.2067705810312,41.37960187195182,43.8075286871703,,45.365321559306985
1986:Q3,41.85308678413787,49.702046608674166,19.322419281491587,59.19778232250901,52.35140902370804,54.26315629867929,30.595421496243024,42.54120185473561,50.68278334064992,32.432481277862586,31.36543332119468,39.77325915886706,73.79396269909985,17.24678613228218,50.3246854466608,35.87794652432296,45.9894946519314,42.08917456118248,44.233959305521495,,45.773689694250756
1986:Q4,42.45527700086391,50.02779208937458,19.678883467604674,59.8690469833325,52.768114809485134,54.66992511585056,31.2777426607596,43.40244932353769,51.242487869055964,32.92163851885454,31.81055981898819,40.536750963415685,73.4714877189182,17.836899523397527,50.478072635905356,36.5498610326464,47.931099847270254,42.69387004150878,44.4569937972073,,46.07640516668345
1987:Q1,42.41479671582723,49.741991561612956,20.047322540473225,60.55736419615049,53.1530678652212,54.29628875924916,31.872903888311754,44.584257614906136,51.17714036920135,32.90613305882711,31.707417642352304,41.242080290392416,73.47323096013692,18.420052060897593,50.304495843856685,37.1717764225738,51.590682433903496,43.19367977660725,45.16664953931662,,46.51112383485254
1987:Q2,43.54180159329745,50.049388212009355,20.199231985543257,61.30080600618331,53.61787731624871,54.61641041492598,32.54183440871896,45.45490729803664,52.26961070703768,33.866477934915224,32.13631289451346,42.064170153817436,74.44992832558309,19.064875154284977,50.3895865252836,37.8146912945743,53.4317261130699,43.76763822082897,44.94035788600121,,46.86569622128396
1987:Q3,45.31336998317223,50.40600452438761,20.558490566037737,62.083212446306256,54.16223492476719,55.13291797193569,33.2622730584225,46.30634710665812,52.54106369119763,34.3582218331862,32.65289379099642,42.926849056854344,75.21478866590611,19.771448612556433,50.500768883092576,38.44346100239921,54.96254671233481,44.40176148813588,46.093290245960475,,47.71427142251455
1987:Q4,45.093807021227526,50.84655849025862,20.89448252612653,62.90436894283673,54.775145119964996,55.79388991970705,33.971560925023134,47.12132523703938,53.14496090074624,34.91700578116592,33.251123633279,43.83970062326383,75.71681686918144,20.547830020802834,50.65246458992291,39.08536975115486,56.15091076717352,45.061383117535186,47.037330373140634,,48.436226744748716
1988:Q1,46.094686090416424,51.2578909775509,21.149551569506727,63.766409738057675,55.45923890477225,57.020171957339194,34.69503140365405,47.316258855597496,53.67759058335896,36.27368915652112,34.28920091167096,44.75204497766868,77.24763397194074,21.3928238827262,50.31358807715867,39.71577380422948,56.018816355894316,45.77489529152339,47.90302498419353,,49.32393678935109
1988:Q2,47.16628704587254,51.90672807620559,21.66690892827193,64.66348742938638,56.15493620964686,57.76379027273835,35.47678758653959,48.26131574197628,54.77639046856842,37.49018883638293,34.92904981272574,45.75270359941882,78.00818345676304,22.18208001776922,50.66368682477524,40.34063068614577,57.02605210233732,46.532950240665045,48.77011622357278,,50.177077206142556
1988:Q3,48.036205949704446,52.655024554937796,22.479121369236772,65.59774880262242,56.86117094319572,58.54531713583065,36.32906081626259,49.396849990808576,55.63164070092392,37.96634151795992,35.52288152411709,46.784110629150966,79.5003664514524,22.91492292674252,51.201713455503494,40.97743624949899,58.10187478924992,47.30567494898652,49.63073435904918,,51.07301073421228
1988:Q4,49.825325841270505,53.52487238715935,22.957343862966464,66.56899058409682,57.56712498433108,59.34506143030705,37.20125704877417,50.716381364149754,56.965658160381565,38.77480564423997,36.08220619325827,47.86816610857348,79.38145255588921,23.585336368594728,51.986191531533706,41.61262865333818,59.251965238288825,48.07617778414138,50.448844953426736,,51.817307637586325
1989:Q1,50.91374907138284,54.64765472651345,23.581761704015975,67.57775540842779,58.27186780475243,60.467737468269526,38.10853218469507,52.99301666637217,57.78440950055932,39.810839069488935,36.46168591108811,49.08188077766662,81.65889163288696,24.19388792387271,53.095287475399964,42.21109378323583,61.31898526779733,48.82155091740133,51.49484521629219,,52.95058110284737
1989:Q2,52.09329213851539,55.70658864339984,23.70907079646018,68.62218479817813,59.097424689311445,61.098756238618016,39.110004152617485,54.37536798795815,58.425137660438864,41.10644607130126,36.97322585872118,50.20450240368291,81.71927664676736,24.91191312081842,54.13358190244863,42.86127529081485,62.337330692095996,49.812912314969985,51.84751558041248,,53.517088680969124
1989:Q3,53.67924775746092,56.81767928165884,23.9007498897221,69.7023518879421,60.0420566651439,61.617492951795526,40.19768056796093,55.65643938110886,59.876178090580176,43.10123712980079,37.47136892649043,51.30061027781353,82.97304081169756,25.737005076916873,55.20436601322415,43.53217618328375,63.05484726309897,51.079899535454985,52.3487550622783,,54.41571757607143
1989:Q4,55.04513540307028,57.98975397976231,24.397097625329817,70.81777876118633,61.12177164037411,62.0154426591502,41.33748082302085,56.80733090132941,61.39670526952759,43.30346171465199,37.98008285442849,52.40145514543999,85.89142017171748,26.60542048275819,56.38303255400879,44.21460078790831,63.45961455443306,52.590675133073404,53.05326670650789,,55.51967686437452
1990:Q1,55.740727279742934,59.49674694394126,24.922436002850407,72.00478966539949,62.333845024841445,61.72100240260686,42.82298804427934,57.69013306814891,61.893796279590134,46.261928407936644,38.52031190203842,53.31026695758152,86.2465392180017,27.516074528102546,58.300412577585234,44.879920611123815,62.76182428506538,54.32767632560383,53.830219755118044,,56.45906311130954
1990:Q2,56.179450067355,60.681989102365065,24.47770979020979,73.78675742343125,63.456432245038364,62.07719451346748,44.028721067949434,58.69665325849082,62.262590481914955,46.45872870963522,39.01064066241146,54.46069264526811,86.94969914221775,28.671950665163216,59.298773072913534,45.582956569977384,63.00281542192064,56.21546855954476,54.653931064338906,,57.23338718921612
1990:Q3,57.46172374972656,61.81029420990229,25.113022648083625,75.38323479758914,64.49310976864088,62.550300922376955,45.20817726052252,59.71320260796693,63.57126577001711,47.14413581942795,39.472364665632696,55.649372676966294,89.11125247767009,30.07127556276102,59.93558786805599,46.28522150977323,63.29485602417408,58.26339732236607,55.26398133132172,,58.24481768648759
1990:Q4,56.96341347628273,62.86362481302487,25.274059599413775,76.79450178465567,65.4630912788712,63.13464935550595,46.35250278037349,60.65086735755164,63.759580731263966,48.479520104841505,39.90679631557329,56.90932333981967,91.9852101977545,31.781927260908404,60.35651635029523,46.98645938245216,63.647484532840224,60.62209559670543,55.470208621875116,,59.10189190839984
1991:Q1,56.59121373977014,63.83281406570225,25.27127083784369,77.92359208268297,66.3680148266337,64.20852226213141,47.650133098022806,62.20587535531606,64.81491190536748,49.113943986930764,39.95400713895477,58.61983197972415,92.90945985328761,33.802574984604114,59.04447121168,47.662838589064194,65.03296048242451,63.301668977219016,55.873140068041884,,59.81041334495943
1991:Q2,56.54349113533814,64.80375411288458,25.56309684380901,79.00473397324862,68.80464431250661,64.83746930776333,48.6899648840013,62.910959435677654,65.63022552880523,50.80465120446104,40.4094762853619,59.82241727353969,92.85962747582579,35.50759595439363,59.465165368140404,48.39409671244793,65.1586026104051,65.42340619629525,56.52627102063774,,60.6671770000914
1991:Q3,57.594121659564976,65.75758177199248,25.615152819629788,79.94369356270013,67.85464215305849,65.4154736754088,49.644919360478454,63.526045135378084,66.00544304831858,53.129875667191946,40.944774655356866,60.890886296549546,95.14496103563916,36.901321576013565,59.95816320976948,49.1030893763061,64.9572847942655,66.98835845273081,56.935772048963976,,61.435598581373156
1991:Q4,57.614782845535736,66.6326021268702,25.401459854014597,80.74227516198403,70.58407111083356,65.92281847077255,50.505109018614796,63.89997136282887,66.66582927379477,53.64462719966613,41.593441074734606,61.861200379589256,96.28520270878975,38.04274955498754,60.67626167903446,49.84841690857519,64.50291390079147,68.0653989311742,57.602317756198694,,62.31951822804629
1992:Q1,58.60703154327751,67.6563750438277,25.356875334403423,81.27294950966666,71.51969324359303,66.61943723686497,51.124989271694794,64.20319833216506,67.31483241992477,54.77341665565229,42.737164176993694,62.76965624646304,98.12866549729533,38.935715581707925,62.57422806179814,50.628752959709956,62.242001309846884,68.63418461549585,58.79724710283231,,63.41621218022015
1992:Q2,58.33426006935458,68.43716990571032,25.8023150370726,81.8471618685387,72.1239928663232,66.94355523051232,51.88686331064245,64.21508012870427,68.29636551701877,55.63001725378773,43.31964660493431,63.45269641047101,95.80922314350842,39.85734889200854,63.35094926204074,51.39294003431147,61.722309758599685,69.23247798735684,59.52361453883564,,63.736977977616284
1992:Q3,59.67739842603773,69.17728972132235,26.03148601212637,82.33602485680623,72.84427303762192,67.14041423881267,52.647227079777245,64.20719407043903,68.8640061922703,55.86824153354213,43.751070549748576,63.92446013552118,96.32276765250742,40.808629630426964,63.72185502879999,52.116829286244325,61.395506476081046,69.86051875066435,60.05606653641207,,64.28659646154735
1992:Q4,59.86478859285724,69.7606551459901,25.80371352785146,82.74017102268505,75.17660443905353,67.18148273550477,53.375682826426875,63.97759886562643,69.19188129882396,56.762676546240826,44.1593262556075,64.21562970387691,98.22806723475749,41.67346069050368,63.87003222934482,52.86106977909762,61.35013526705743,70.40355542756943,61.09715135517444,,65.31422171743907
1993:Q1,60.403304272265345,70.15768289643117,26.200349261787586,82.95511013051127,73.74624935853953,66.36287713930967,54.35137011368243,63.734910788267605,69.56847375462598,57.50848629152563,43.3821420903893,63.45192135265016,97.60963344821012,42.455858142908944,62.42383373161461,53.80694843764152,61.6109469050188,70.51477943621659,60.337757665338096,,64.90717862019825
1993:Q2,61.24118049966438,70.73536663723122,26.30854488837283,83.23361223337473,74.88176358708867,66.44091973344285,54.95712626314221,63.24493319080688,70.04341670665265,59.505507782206635,43.82592627835325,63.73207784990071,98.43501960161953,43.56315502168515,62.64818269237167,54.43366846187871,61.939049950062554,69.39972039222351,61.48244589195295,,65.83545347081257
1993:Q3,61.202290218385386,71.39552305529182,26.057365401820956,83.4705942051425,75.5270136641691,66.68731446507918,55.505871199674125,62.80017339309395,70.07536871250765,60.32556973932611,44.38684116396546,64.15239585375619,98.7600321609627,44.99316381412752,62.94900691976326,54.93586338583316,62.35784094018761,72.03365929786295,61.66931860391562,,66.19096375133826
1993:Q4,62.11948888303008,71.99337501698251,25.78139437211256,83.66625954125229,77.46924554989579,67.08102498213398,55.92265535368181,62.21071457399492,70.02088643477089,61.15089786350338,45.23337338968464,64.73536914492014,98.61556172288606,46.781096210117354,63.466460119960246,55.338018255798644,62.97774352789839,68.02657070175538,62.73704461213266,,66.92830598172183
1994:Q1,63.494894984848386,72.49299272379407,26.05854322668482,83.44835858333997,77.32319100022606,67.54455779426058,55.27091731590661,60.373395969586845,70.29042065522171,60.76008729468816,46.66485968780579,65.63001147966744,98.40619509349482,48.92477495087052,64.7036314385702,55.135913382816184,63.786953595166615,71.24926694658002,62.58486009866746,,67.01779401844468
1994:Q2,64.46852543081208,73.34859946757733,26.041660140955365,83.71125067939035,77.08767788830055,68.32035732135947,55.892053872999334,60.13700628479582,70.46350316206686,60.87422313800623,47.5860803901348,66.46749825155383,102.50348021270457,50.77826742643202,65.53390519722173,55.53524130588006,64.62029843366136,68.75165630980305,63.848227548264326,,68.2151798272829
1994:Q3,64.01323465184824,74.42105829499339,26.16009159987509,84.08156633798293,78.17874184190738,69.31396522778508,56.87314746471118,60.44834142930835,71.29327203594387,62.18949737523279,48.37327021444121,67.35640271619987,99.88821003941088,52.344439841747786,66.25869127197714,56.01141237880153,65.44619649076365,71.147366661498,64.67026432516691,,68.6512602801667
1994:Q4,65.116070221077,75.56932023867846,26.351243316202044,84.55893977786464,79.53501511987943,70.51652529770882,58.11249838334493,61.17585880523108,72.05756623655627,62.41564712127067,49.20556437708985,68.33481007895324,100.32794763294687,53.64211657422264,66.99009567244397,56.59149744792496,66.38730309577863,73.70169220091414,65.65788206639805,,69.53647685183694
1995:Q1,66.15914465454684,78.40167747235797,26.63374229952891,85.82296950537061,79.16214241681465,73.07286961380294,60.98486813313934,64.48061809633381,72.63194074190163,63.84707327575993,49.16678609887559,69.52612527483356,100.43984314312416,54.675543811503196,67.57649342042626,57.44939385091143,67.47018255125323,73.94931157189455,66.34668698699265,,70.26614829124242
1995:Q2,66.42956710480544,79.43652291312718,26.77401042473035,86.24101106269522,80.26554939716554,74.24848373195249,61.79926615619999,65.34708887414432,73.62403618954413,64.5763050351396,50.037828522755625,70.61507305414254,101.2964415965214,55.96979940035956,68.39160076522832,58.12692655700364,68.470778222587,72.85860754409312,66.60144609132114,,70.86489477335145
