column_a,australia,belgium,canada,switzerland,germany,denmark,spain,finland,france,uk,ireland,italy,japan,s_korea,luxembourg,netherlands,norway,new_zealand,sweden,us,s_africa,croatia,israel,column_y,aggregate
1975:Q1,72.4986617367501,65.6986962229824,72.3679496926841,73.8401159384931,65.2299600584572,70.1413321177331,72.0069498004555,52.9486216061807,66.1091489284098,49.367010581706,52.8813681308239,62.1966932915591,62.6137890870297,25.4499379294352,37.1377123015278,78.4014469186502,47.1148386065015,80.4321979333531,75.6421668831564,57.2285321339669,98.3466459840783,8.43101108534625,48.0884561182768,,60.29419087998329
1975:Q2,71.7365867926237,67.8680705861381,73.3767460248754,73.1439115302454,65.8813673376393,71.577312444546,71.6005488203347,53.2538988423636,66.2838296112902,48.4055274088604,52.1352346783107,64.1189072599362,63.152251600454,26.0417877959369,36.6952838532747,80.0235246322889,48.3055121219203,78.8117297569778,75.9645727970347,58.7216241716719,98.9379181503802,8.59630113551405,52.5865635641154,,61.18326887350002
1975:Q3,70.9426985039862,69.746535648829,74.4396370156765,72.7175165823153,66.5909437764861,72.7134546721963,71.466515312431,53.7834263848507,67.3135876206254,48.3975668046393,51.4190526473768,65.6526273248538,63.760498352226,26.9228326066276,37.1214353579348,80.3173664744424,49.4756376368292,78.3877186878939,76.2235757744774,58.2230726284429,99.0915037597127,8.71088725741094,54.7732702066599,,61.34301232279029
1975:Q4,69.8947076222066,71.2958663895709,74.1724821301527,72.4819035945206,66.7873193512459,73.664389769317,71.6419049835455,56.4722381145032,68.2965528718087,47.8610467247744,50.7170627853895,67.0530937353085,64.2921453971858,27.423186730288,38.2472693305379,81.6944175600847,50.5975674549638,77.5591283641614,76.4669618562995,58.2879064856052,99.323364901236,8.8434324315937,52.6160049145663,,61.59095811078442
1976:Q1,69.4822991137087,72.5413000185521,74.4945130084586,72.0105256972607,66.825985041237,74.4647689781435,72.7944563000726,52.8262655558344,67.6058501028167,48.0355328831887,50.0344314991347,67.3600386569748,64.7100861298304,28.3480776146946,39.6156096531627,82.0355878828633,51.7111821994529,75.9138637694361,76.9741140665898,58.5806192799947,98.4196059684742,8.99458111836156,50.5780684919131,,61.81230343972162
1976:Q2,69.8750970066211,73.2225377714897,76.3093878630284,71.9657778320035,66.9685939653851,75.1693751721894,73.0480138135509,53.1974887981254,67.7170585841058,47.8058171224897,49.6855378980764,67.0849314564948,64.8511492562177,29.1736897925089,40.8555820392418,82.2410574758736,52.6405683278682,74.4290522351451,77.266680525231,58.6826553161782,97.1763708403659,9.08177444570315,46.6031494723265,,61.956198252967184
1976:Q3,71.4910791976483,73.5259338964721,73.5590748629165,71.9926816078571,67.1772826372923,75.7462081009194,73.1325663060433,52.7428499112019,68.3626892113166,48.5387500553845,49.6428824256437,67.0566179822226,65.0616856012648,29.399072656345,41.5837556324581,83.0754371079615,53.4480228358858,74.080711112424,77.4392344378971,58.806840473514,96.4610963376675,9.19026113297449,43.6979339728951,,62.07762835810469
1976:Q4,71.4013363805975,73.5411133075961,75.5515658788486,72.1598571113631,67.78407226313,76.1368683936319,73.075261710213,52.6123237159123,68.5437847445194,47.6543805383093,49.8004386997199,67.0878493712813,65.1852415545573,30.3555361725756,41.6165501345314,82.2397572995248,54.1563739729896,73.7825243810678,77.518754515386,58.8697522063012,97.0583599222622,9.32042115358077,43.7356449728798,,62.22596569528151
1977:Q1,71.0015020816695,71.9416223757944,74.3997273948984,72.1952776556186,68.2919220800736,76.152350423625,72.4567132005938,52.0349898287233,68.5950658232886,46.5779683499628,50.4578519368433,67.7170097503432,65.1462915762194,29.7521813645146,41.3783315608268,83.5027868698939,54.7703967238518,72.2450855448236,77.9882054730081,58.7769920760702,98.5317012839028,9.39875570873278,44.4225059046224,,62.13034145022458
1977:Q2,70.4888917334873,72.0198828517488,75.4272504756882,72.6537360680311,68.9122099695328,76.4172471148791,72.4417827943968,51.7644053982888,68.6591544919787,46.3108741096197,51.0373333905793,68.4785224002096,65.3241685616666,30.6209801611409,41.2993215560338,82.4581445426666,55.2947200333225,70.5357809064926,77.6594734537838,59.1569560046999,97.685228240076,9.49545124007442,46.433566942977,,62.42101460592561
1977:Q3,69.8602231343802,72.2908305078948,74.0514674026233,73.1958017723245,69.4776704801985,76.7623425979767,72.5586473212488,51.5943013595614,69.3138271404433,47.0534817136562,51.845781442716,68.9437533609932,65.7628480126103,31.2896580927212,41.5358066473313,83.7502923430262,55.7322880714998,70.0667072227472,77.3279906672087,59.7484368364822,96.6682061316572,9.61539523359836,46.6721509129302,,62.85376668443201
1977:Q4,70.2754621094233,72.6871012730497,74.6152558286318,73.680336514752,70.1224836497348,77.2079060207698,72.797595831539,52.0886726715387,70.4651311064458,48.4685238435562,52.9844474516019,69.5928668516746,66.5354255942303,32.6819288683679,41.9491984041203,83.8673114606789,56.1309879684484,69.6623739215145,77.1583511884337,60.4730914215459,96.041392383378,9.75881884294087,45.4128839114094,,63.57339558146632
1978:Q1,71.2682144882997,73.1079888245045,76.757038154918,75.1113504072616,71.0307343765569,77.7990103792047,73.6580634341237,52.7600672731885,72.0788745488468,48.90865121318,54.3800126241509,69.4890136642509,67.1316332912149,32.6620395178699,42.6961433789282,85.0298139440207,56.8682528132185,70.1050445460028,76.6492971417615,60.7628677346566,95.7261637153296,10.0382042873006,45.7273096782432,,64.13203667735219
1978:Q2,71.2822300436105,73.557986612442,75.9562356494326,75.1855856097846,71.5066187700131,78.094114965128,73.7833440429186,53.4181326322508,72.6915370427115,49.9011241702952,55.3482955133314,70.4441752427168,67.4168322042178,33.319997484708,43.4028706228357,85.1555312701208,56.5339472548261,70.3591278148732,76.9378668689158,61.0648622103631,93.8696939502709,10.1413730735797,47.3538930533791,,64.47522974341652
1978:Q3,71.9530586005708,73.9628106656669,75.3036594625418,75.0988554688382,72.182947726236,78.1495893286933,73.723890523072,54.5692474750043,73.0194055122535,50.9206364894143,55.8385371311121,71.3994448643577,67.7189781648635,33.4785377731941,43.7698806691568,85.7576306302994,57.1577195690047,71.6407504174977,77.2822338286917,61.254819071303,94.2094563115632,10.1857596944516,49.3074255498933,,64.81594158688038
1978:Q4,71.6944053548864,74.3459296090758,75.6458806076433,74.9264562158739,72.9758621918068,78.0099546344673,73.5194848824187,55.427385490461,73.5179039499068,51.1354324913962,55.970925093132,72.3392115085995,68.2617055174103,35.4396825484558,44.1141215060945,85.8959276850112,57.4215782823011,72.3961431663218,77.4377006946878,61.4491319049665,94.7583675202992,10.1780099422768,50.3359929105878,,65.20684852366696
1979:Q1,72.0880175515438,74.7197523869185,75.4705478855923,74.987358391195,73.3837527207374,77.6109217477666,73.0782895446759,56.2038887478924,73.4149284195934,51.7557496671393,55.7288954673349,73.2205099020182,68.7284704943592,35.1879318878745,44.4529304541698,87.4457482602091,56.4145698082304,74.0871707781411,77.7810826319235,61.6411811343072,96.0073326717196,10.1158531567714,50.6314272734315,,65.47979907975191
