column_a,australia,belgium,canada,switzerland,germany,denmark,spain,finland,france,uk,ireland,italy,japan,s_korea,luxembourg,netherlands,norway,new_zealand,sweden,us,s_africa,croatia,israel,column_y,aggregate
1975:Q1,39.1394771252012,44.5251438028373,59.430428908793,93.7146988220157,108.583111344059,57.3684227216538,90.0065545881514,54.2168083993034,43.1992092944664,31.9980088608802,23.6667224456329,80.154837698064,101.925214500085,97.6121928614893,23.7929310620305,36.9913589442647,56.9144383835734,55.8032448803059,77.3942501288735,53.6809931228861,97.2941328552962,73.1407122722927,60.2451296152567,,66.6252124641986
1975:Q2,38.4761023247544,45.6698218768605,59.089542589967,91.7033769687618,108.455335192999,57.6134086909408,97.1041339458662,53.6460138690708,43.6452159435853,30.9452504301007,24.1591322391111,76.9569869697433,100.457801813198,97.1543790754467,25.3904264463717,38.4054456434427,55.9755024496945,52.9965030162249,77.7104435619225,54.1040455693481,95.4093873677603,75.8219031560767,60.054057366879,,66.61831501477275
1975:Q3,38.5999312856004,46.7661595530888,59.9682766993704,90.2873635140657,109.05893505039,59.0786613764792,95.5444703342067,53.5101683550764,44.2771389036971,30.3018693424954,24.4835046806195,73.8080101873657,98.8119273089119,98.7426443395047,26.8180973811249,39.6618930018631,55.728271054129,51.8257865643,78.1445848832956,53.2446848066244,93.5807888665451,77.9552174102165,59.9792055671235,,65.99393832402569
1975:Q4,37.7405527185021,48.4415834609255,59.4734611460116,88.7857204388709,109.28681488764,58.0881385440568,98.8582571212775,56.1878107623641,45.1174563428639,29.3203524437399,24.648146346718,71.0160655243568,96.87662403198,99.4075609883518,28.1127978787006,41.79928568281,56.3810972097084,50.8738126217111,78.7567101558791,53.4418372933622,93.6109485233972,80.4951117118025,58.9725749821908,,65.87213317591778
1976:Q1,37.930886809471,50.7980685672029,59.1468052142698,86.7104942003517,109.893751072255,58.4373400294876,96.9796959049283,52.0838981221262,45.7609018503637,29.1150938033747,24.6722424395113,67.6005791373899,94.7459820688006,102.081731882811,29.2572621031785,43.0686735389013,55.2715857424391,49.3290239014156,79.5854408194317,53.2106640905263,93.3041179956496,83.1794219366863,55.97147335752,,65.4243600196038
1976:Q2,38.1004021331843,52.3004509359354,59.9529365443803,85.7742727028749,110.595433122136,57.2879420773938,103.963925256089,51.4759474457097,46.3448895038301,28.9638568756868,24.7294656093851,64.1655254452543,92.7263274901234,104.522433187498,30.3996881628528,47.2735875487686,56.5389734132263,48.0339211819284,80.4375485556741,54.9077767461275,91.7252155778564,85.3347971473674,54.6482853980468,,66.21492868998641
1976:Q3,38.3416983665886,53.6900187068558,58.9400106393363,84.850595762779,111.230021791001,57.3469212474571,102.790476620601,50.6487899867132,46.8254499162949,28.5648874709252,24.8252637296374,61.4789337560708,91.7933151209296,105.518006409988,31.5115751202581,50.3768410037011,56.7419994765607,47.1004594340004,81.3952506749869,54.9903209568519,89.593855937056,87.8290388247241,50.9405430016202,,66.03600625190072
1976:Q4,37.8840814326621,55.0851840790729,57.7577806311719,85.0762323826049,112.63669907301,58.6513272239029,97.8086506753034,49.9689747620353,47.4288228519032,27.7419336377921,24.9212472998108,59.2864189462896,90.854065762007,109.349544873328,32.6210625501866,51.8157561077678,57.7944450937081,46.479082292416,82.4178205392561,54.7882947174631,86.9286272800207,90.6358556049625,50.484842957627,,65.748008891304
1977:Q1,37.918764081709,56.1930456451567,55.8712941910388,84.4274855640719,113.748821857826,57.4953850561401,93.5701004916929,48.9576477925545,48.6131145791874,27.0071278159908,24.6677017274723,57.860626933149,89.883545792903,109.194653416576,33.8026131731091,57.1722290862862,57.6924441064052,45.6686136755792,84.3687197841941,55.5630350230309,84.9960903624059,94.5512656887498,48.6415919898729,,65.83332795107185
1977:Q2,37.7117024240714,57.8555364842394,55.2713352189529,84.9709606570634,115.27701027504,59.2805618394241,84.7943595163917,48.0500607668168,48.7738611812884,26.3834137948852,25.0191969243015,57.0538371547817,89.5206222777544,112.346170928076,34.762308519859,64.1400818184859,57.2321804832311,44.4607356186976,84.8430147689022,57.0785968135154,83.1872091394283,96.6649508679857,49.0654662832423,,66.34989513611319
1977:Q3,37.7303095841943,59.6118586365872,54.5146849440778,85.5993724162109,116.835176561513,60.4834997568602,93.8447570195014,46.6433597618603,49.1358158555049,26.4047563025196,25.5907926580001,56.331820147665,89.4297648158614,114.899173634423,35.557502190114,65.4744099027321,57.3559050563534,43.2300995228524,85.1036856826433,57.5385905022259,81.1736679788767,98.446436340713,46.9191241044274,,67.04526522903734
1977:Q4,37.4093652988345,61.6528646512814,56.1601384388185,85.5402886832784,118.736882861965,62.7342631600614,89.3825931563571,46.00643604587,49.8477964545417,26.9274037500822,26.4280913492786,56.0633105843434,89.9228235469674,119.810958306152,36.1772341506238,64.7514164010486,57.4565431992543,41.6612220865667,85.4544094924852,58.9804634320446,80.313442528579,99.9259220802507,45.4229994422652,,67.96295248002377
1978:Q1,37.7290950248433,62.5112319858183,55.7766945949716,87.09963297171,121.487386558582,63.8341760186396,93.5462704407993,46.0106680211503,50.2688614694967,27.0776731689665,27.4433089303117,56.1342895619283,89.686036074983,115.676675121608,36.5866960490259,65.2876457911938,56.488217476296,40.8310103085541,84.7558333084533,59.7612567759822,79.9365007655369,100.551132811712,44.1842242685938,,68.5274041971641
1978:Q2,37.4157922438752,63.6572664345189,56.066970593688,87.8767641833543,122.931877930258,64.6396435267426,98.2089007153253,45.7540290413689,50.3884419907024,27.5258624954602,28.4102996986133,56.3410828251347,89.8404753811189,118.898589488701,37.094593543085,69.068195257433,54.7451985780842,39.9404908092432,85.382330090434,60.8222847459838,78.6206150638386,100.618889639753,47.2745081635756,,69.50812091126677
1978:Q3,37.5366042180656,64.8551321373605,56.0235650163619,88.8100755866969,124.532662843783,65.1393009361899,95.8305229110151,45.2089137742276,50.3383313800121,28.6315747398592,29.2348571655246,56.9538651316407,90.0645671764895,121.814804495214,37.6529160068614,64.5570849911086,55.8050604737938,39.5969484144009,86.1254935654031,61.5548625954825,76.4137933051094,100.869497085929,47.3546830348833,,69.99923953534667
1978:Q4,36.9620029203199,65.6803238790033,55.2820681945264,89.5528328836688,126.122699642799,64.6235239808381,90.1296914665755,44.8263207829369,50.8061065380551,29.7946642923177,29.9597164479691,56.3056008042725,91.3891854245374,132.245803231552,38.1569079496011,62.9678321501511,55.8125624772045,38.9156635272734,86.8297602331417,62.1089590172602,77.5776280154878,100.439533330234,50.4756792380388,,70.70249531581179
1979:Q1,37.0958525227598,67.119640551483,55.3527687840201,90.4986164856372,126.79047760699,64.6178580771964,86.0749618092063,44.7243665043915,50.863956272126,30.9246738370161,31.3580171151726,54.0031889042868,92.7671426885306,137.163923860534,38.5790074516054,60.7517887040016,55.5891577104255,38.4642561466267,89.1302594112565,63.7093658410496,77.4417468642793,101.016592760858,53.5223748055476,,71.57825374308494
1979:Q2,36.920776774446,67.7464142016003,56.1725096388163,91.010692972424,126.276205486714,65.4843329932872,87.9075560830677,44.5835445512666,51.2039958846204,32.3348255115401,31.668174061998,53.6848749586719,93.9880017036783,138.381592347923,38.8768872747384,60.9382748334528,55.1042962912656,37.4415589106474,88.4150323586116,63.9362585174288,77.423414782348,100.188434496909,59.5820376110774,,72.04090823098831
1979:Q3,38.7176832685863,67.8476295974534,57.4326548554971,92.2797395749245,125.736081297258,65.1965306248777,83.5423220348855,44.6502614546646,51.3682725742797,32.1824233045894,31.7226599746864,54.6579020765336,95.4481484309229,143.799280509476,39.0828768251613,59.2755060109967,54.8095557164761,36.1125643034406,87.0728699043527,63.745257358598,76.8019727556348,98.891090524727,63.3868444134302,,72.22842488481425
1979:Q4,40.2723678496402,67.4335100170688,58.7115612206156,93.6692650461658,125.596460871568,63.9136512065004,80.7353455546982,44.9456547565814,52.4028702021662,33.1493572998924,31.5230374163952,55.2887695234906,96.6986899455716,146.927290447176,39.2903865936862,56.0140200376531,54.8472408641926,35.2520639495411,85.3237317541904,63.5152112556698,77.964036603955,96.7122850230581,63.8942660463121,,72.44698717964
