Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-07-24 00:00:00-03:00,9.544209536638068,9.561505774134941,9.443889511690543,9.461186408996582,27939600,0.0,0.0
2019-07-25 00:00:00-03:00,9.502696635041094,9.513074772323995,9.274382893290046,9.302057266235352,26892300,0.0,0.0
2019-07-26 00:00:00-03:00,9.270923920206858,9.270923920206858,9.028773311282954,9.042610168457031,75644000,0.0,0.0
2019-07-29 00:00:00-03:00,9.07028449174197,9.146389515104483,8.98034261128299,9.125633239746094,26493300,0.0,0.0
2019-07-30 00:00:00-03:00,9.115254349044974,9.163684331089833,9.056446230929497,9.077201843261719,38201600,0.0,0.0
2019-07-31 00:00:00-03:00,9.129090586189173,9.167143089397241,9.001096882358539,9.021852493286133,39890200,0.0,0.0
2019-08-01 00:00:00-03:00,9.097957052883741,9.187898915420893,8.7035971369823,9.080660820007324,91345800,0.0,0.0
2019-08-02 00:00:00-03:00,9.122175263226941,9.302058378985226,9.091041507462988,9.174064636230469,64112900,0.0,0.0
2019-08-05 00:00:00-03:00,8.924993006233544,9.039149870505982,8.828133036432117,8.838510513305664,48277000,0.0,0.0
2019-08-06 00:00:00-03:00,8.95958790283003,9.070285410045633,8.883483531571601,8.952669143676758,44208100,0.0,0.0
2019-08-07 00:00:00-03:00,8.800459510053278,8.900778868380952,8.64825012313947,8.85580825805664,67698500,0.0,0.0
2019-08-08 00:00:00-03:00,9.028773803080933,9.115256309509277,8.945750676086822,9.115256309509277,50256700,0.0,0.0
2019-08-09 00:00:00-03:00,9.097957755392134,9.232870889519816,9.028772158735235,9.091039657592773,36641500,0.0,0.0
2019-08-12 00:00:00-03:00,8.966505350943912,8.966505350943912,8.835052245298124,8.873104095458984,36122000,0.0,0.0
2019-08-13 00:00:00-03:00,8.841727778045195,9.110186666389236,8.796403092419563,8.991646766662598,45330500,0.2,0.0
2019-08-14 00:00:00-03:00,8.806860696471444,8.848698141731091,8.639509585444454,8.68832015991211,54401100,0.0,0.0
2019-08-15 00:00:00-03:00,8.712725891031718,8.716212455813352,8.416374534535217,8.447752952575684,53894500,0.0,0.0
2019-08-16 00:00:00-03:00,8.618589563857217,8.636022385594922,8.329211372952868,8.33618450164795,56782000,0.0,0.0
2019-08-19 00:00:00-03:00,8.47215869543313,8.541888664817101,8.315267261810604,8.378024101257324,50699300,0.0,0.0
2019-08-20 00:00:00-03:00,8.336185918608862,8.43380774195102,8.25599691996759,8.374537467956543,37141700,0.0,0.0
2019-08-21 00:00:00-03:00,8.489591546332907,9.061374903057033,8.430321271672899,8.8731050491333,87840800,0.0,0.0
2019-08-22 00:00:00-03:00,8.89053523970389,8.967237657275998,8.771994716641641,8.792913436889648,40808800,0.0,0.0
2019-08-23 00:00:00-03:00,8.639511348564367,8.845214047220257,8.447754246176258,8.465187072753906,58032300,0.0,0.0
2019-08-26 00:00:00-03:00,8.569781007221437,8.604645993897359,8.287375878635663,8.353618621826172,39688800,0.0,0.0
