Date,Dividends
2020-07-31 00:00:00-03:00,0.162716
2020-11-16 00:00:00-03:00,0.081805
2021-04-30 00:00:00-03:00,0.439138
2022-05-02 00:00:00-03:00,1.102794
2022-12-27 00:00:00-03:00,0.158071
2023-05-05 00:00:00-03:00,1.18008
2023-12-28 00:00:00-03:00,0.054527
2024-05-02 00:00:00-03:00,0.829965
