Date,Dividends,Stock Splits
2019-12-30 00:00:00-03:00,0.64331,0.0
2020-11-12 00:00:00-03:00,1.612458,0.0
2021-04-01 00:00:00-03:00,2.185775,0.0
2021-07-16 00:00:00-03:00,1.433295,0.0
2021-09-21 00:00:00-03:00,0.0,1.1295
2021-12-17 00:00:00-03:00,5.494409,0.0
2022-05-02 00:00:00-03:00,1.433324,0.0
2022-11-10 00:00:00-03:00,1.385547,0.0
2022-12-27 00:00:00-03:00,0.155277,0.0
2023-04-28 00:00:00-03:00,1.122771,0.0
2023-11-22 00:00:00-03:00,1.624434,0.0
2024-04-30 00:00:00-03:00,0.740551,0.0
