Date,Dividends
2020-07-28 00:00:00-03:00,1.800973
2021-05-03 00:00:00-03:00,1.501834
2021-09-01 00:00:00-03:00,1.501832
2021-12-10 00:00:00-03:00,0.697762
2022-05-02 00:00:00-03:00,3.242281
2023-05-02 00:00:00-03:00,2.102229
2023-08-18 00:00:00-03:00,0.783358
2024-04-29 00:00:00-03:00,2.374364
