Date,Dividends,Stock Splits
2020-07-31 00:00:00-03:00,0.162716,0.0
2020-11-16 00:00:00-03:00,0.081805,0.0
2021-04-30 00:00:00-03:00,0.439138,0.0
2021-12-14 00:00:00-03:00,0.0,1.1
2022-01-03 00:00:00-03:00,0.0,1.1
2022-05-02 00:00:00-03:00,1.102794,0.0
2022-12-27 00:00:00-03:00,0.158071,0.0
2023-05-05 00:00:00-03:00,1.18008,1.1
2023-05-09 00:00:00-03:00,0.0,1.1
2023-12-14 00:00:00-03:00,0.0,2.0
2023-12-28 00:00:00-03:00,0.054527,0.0
2024-05-02 00:00:00-03:00,0.829965,0.0
