Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-07-24 00:00:00-03:00,33.35789193530275,33.46888783532116,33.005312328112964,33.07060623168945,25121800,0.0,0.0
2019-07-25 00:00:00-03:00,33.2991309607665,33.37748115974655,32.71149824164627,32.96614074707031,12761900,0.0,0.0
2019-07-26 00:00:00-03:00,33.29913484670165,33.33178055919402,32.76373719156035,32.796382904052734,12604500,0.0,0.0
2019-07-29 00:00:00-03:00,32.842088942015444,33.0379657168767,32.5156268203439,32.81597137451172,8462200,0.0,0.0
2019-07-30 00:00:00-03:00,32.757208258349564,33.02490959055165,32.652740478515625,32.652740478515625,10182500,0.0,0.0
2019-07-31 00:00:00-03:00,32.89431850341048,33.005314410431666,32.1369266090933,32.522151947021484,23244900,0.0,0.0
2019-08-01 00:00:00-03:00,32.14999228585289,32.21528371684397,31.503596159924083,31.60153579711914,45701400,0.0,0.0
2019-08-02 00:00:00-03:00,31.47094827737626,31.529711557505234,30.955137539656164,31.23589515686035,19834300,0.0,0.0
2019-08-05 00:00:00-03:00,30.426263136340943,30.426263136340943,29.877806773377774,30.034509658813477,36490300,0.0,0.0
2019-08-06 00:00:00-03:00,30.334849957656512,30.66784260908784,30.223854067651086,30.43931770324707,21913400,0.0,0.0
2019-08-07 00:00:00-03:00,29.936568954784864,30.3479118347168,29.675400809505554,30.347911834716797,20828200,0.0,0.0
2019-08-08 00:00:00-03:00,30.883312360234168,31.007369545050327,30.63520048130986,30.804962158203125,24237600,0.0,0.0
2019-08-09 00:00:00-03:00,30.491558549924036,30.5633806055186,29.701520919799805,29.701520919799805,24707500,0.0,0.0
2019-08-12 00:00:00-03:00,29.479529135293014,30.02798557239129,29.40117643663026,29.48605728149414,16409000,0.0,0.0
2019-08-13 00:00:00-03:00,29.740696778066077,30.556852027138735,29.61011144007282,30.36097526550293,19989100,0.0,0.0
2019-08-14 00:00:00-03:00,30.021449609032803,30.021449609032803,29.205294489744045,29.303234100341797,24950100,0.0,0.0
2019-08-15 00:00:00-03:00,29.38811760340611,29.70805156229629,28.186736957082722,28.656843185424805,24570500,0.0,0.0
2019-08-16 00:00:00-03:00,29.022480333462642,29.185711378655675,28.38914308108709,28.526256561279297,19541100,0.0,0.0
2019-08-19 00:00:00-03:00,28.91801221594785,29.009421201641942,28.21285291366533,28.500141143798828,27533700,0.0,0.0
