Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-02-11 00:00:00-03:00,14.1810334630537,14.540228843688965,13.627872248022197,14.540228843688965,2177300,0.0,0.0
2020-02-12 00:00:00-03:00,14.533046544144893,14.533046544144893,14.116379906598901,14.224138259887695,997600,0.0,0.0
2020-02-13 00:00:00-03:00,13.972704001251826,14.152301732012276,13.721266904142807,13.829025268554688,2249800,0.0,0.0
2020-02-14 00:00:00-03:00,13.829024267042481,14.11638034140419,13.613507553826661,13.635058403015137,803900,0.0,0.0
2020-02-17 00:00:00-03:00,13.66379345430602,13.994252567246717,13.333332971143601,13.613506317138672,466600,0.0,0.0
2020-02-18 00:00:00-03:00,13.548850924691758,13.63505705335628,13.32614879016137,13.426724433898926,834700,0.0,0.0
2020-02-19 00:00:00-03:00,13.448271950518624,13.785916419799255,13.362065843202858,13.627869606018066,1366500,0.0,0.0
2020-02-20 00:00:00-03:00,13.620690862365802,13.649427156190614,13.110633978972563,13.290231704711914,467600,0.0,0.0
2020-02-21 00:00:00-03:00,13.290231224897969,13.290231224897969,12.81609335568152,12.830461502075195,865000,0.0,0.0
2020-02-26 00:00:00-03:00,12.212643795731992,12.284483150927704,11.170977256059377,11.386494636535645,1489200,0.0,0.0
2020-02-27 00:00:00-03:00,11.422414101512345,11.551724672169229,10.87643758286184,11.285920143127441,1111600,0.0,0.0
2020-02-28 00:00:00-03:00,11.494252169844442,12.126435436288366,10.890803821309879,11.637930870056152,1072800,0.0,0.0
2020-03-02 00:00:00-03:00,11.637932235596693,12.320402716126122,11.501437591402091,12.112070083618164,1976500,0.0,0.0
2020-03-03 00:00:00-03:00,12.068967742352363,12.50000259819824,11.8247147030471,12.212646484375,1269000,0.0,0.0
2020-03-04 00:00:00-03:00,12.212643301118904,12.471264421260594,11.71695327758789,11.71695327758789,806700,0.0,0.0
2020-03-05 00:00:00-03:00,11.716953593483726,11.781608875262293,11.005746864141212,11.206896781921387,1204700,0.0,0.0
2020-03-06 00:00:00-03:00,10.704022910688774,10.704022910688774,9.849138138994443,10.165229797363281,1447300,0.0,0.0
2020-03-09 00:00:00-03:00,9.188219164217628,9.188219164217628,8.577586653044351,8.67816162109375,2507100,0.0,0.0
2020-03-10 00:00:00-03:00,9.267241994109229,10.380747985056846,8.757184446519593,10.057472229003906,1214800,0.0,0.0
2020-03-11 00:00:00-03:00,9.770116238675481,10.021552635522223,8.570403414680287,9.482759475708008,819900,0.0,0.0
2020-03-12 00:00:00-03:00,7.902299608503069,8.268679118414832,7.147989054305591,7.54310417175293,2076300,0.0,0.0
2020-03-13 00:00:00-03:00,8.656610323094819,9.094828517409596,8.04597779526109,8.90804672241211,2990500,0.0,0.0
2020-03-16 00:00:00-03:00,8.254311754785704,8.254311754785704,7.068966975157309,7.1839094161987305,1528900,0.0,0.0
2020-03-17 00:00:00-03:00,7.758620858935425,8.261494287222444,7.183908075845604,7.909482955932617,2554200,0.0,0.0
2020-03-18 00:00:00-03:00,7.2557488024865595,7.298851875429011,6.041667724461309,7.147989749908447,4107400,0.0,0.0
2020-03-19 00:00:00-03:00,6.1063208170069325,7.040228843688965,5.969826888428447,7.040228843688965,1648300,0.0,0.0
2020-03-20 00:00:00-03:00,7.53591929062624,8.275862304278258,7.119252683477944,7.758620738983154,313500,0.0,0.0
2020-03-23 00:00:00-03:00,7.7514368656705015,7.7514368656705015,6.824712741817599,6.860632419586182,351200,0.0,0.0
2020-03-24 00:00:00-03:00,7.39942502594664,7.837643146514893,7.21982733446789,7.837643146514893,307200,0.0,0.0
2020-03-25 00:00:00-03:00,7.686781793376445,8.225574919338966,7.543103763475284,8.132184028625488,505800,0.0,0.0
2020-03-26 00:00:00-03:00,7.722702827453613,9.267243118899932,7.722702827453613,8.979887008666992,1308000,0.0,0.0
2020-03-27 00:00:00-03:00,8.764368045301486,8.764368045301486,7.923850713991083,8.132184028625488,422400,0.0,0.0
2020-03-30 00:00:00-03:00,8.117817189478396,8.649426283354213,8.117817189478396,8.477012634277344,179700,0.0,0.0
2020-03-31 00:00:00-03:00,8.613505666338163,8.649425343939004,7.866379249706287,7.902298927307129,212500,0.0,0.0
2020-04-01 00:00:00-03:00,7.837645082986597,7.837645082986597,6.954024551445432,7.147989749908447,586400,0.0,0.0
