Date,Dividends
2019-11-22 00:00:00-03:00,0.537437
2020-01-03 00:00:00-03:00,0.091529
2021-01-05 00:00:00-03:00,0.542202
2021-04-30 00:00:00-03:00,0.372983
2022-01-03 00:00:00-03:00,0.53684
2022-04-28 00:00:00-03:00,3.105036
2023-01-02 00:00:00-03:00,0.822594
2023-04-28 00:00:00-03:00,1.874341
2023-11-03 00:00:00-03:00,5.54
2023-11-13 00:00:00-03:00,0.650993
2023-12-22 00:00:00-03:00,0.168138
2024-04-30 00:00:00-03:00,1.632479
