Date,Dividends,Stock Splits
2020-04-29 00:00:00-03:00,1.3767,0.0
2021-04-30 00:00:00-03:00,0.3979,0.0
2022-04-29 00:00:00-03:00,0.9427,0.0
2023-05-02 00:00:00-03:00,1.276,0.0
2024-04-26 00:00:00-03:00,1.4404,0.0
